time,Ax,Angulo_graus,Pulsos,Vel_ms
227846,-0.0002,0.00,17212,3.495
227854,-0.1140,0.00,17496,3.495
227862,0.0359,2.06,17785,3.495
227870,-0.1038,0.00,18072,3.495
227878,-0.1453,0.00,18351,3.495
227886,0.0000,0.00,18598,3.495
227894,-0.0571,0.00,18904,3.495
227902,-0.3059,0.00,19187,3.495
227910,-0.2253,0.00,19462,3.495
227918,-0.0168,0.00,19726,3.495
227926,-0.1958,0.00,19995,3.495
227934,-0.0872,0.00,20271,3.495
227942,-0.2571,0.00,20549,3.104
227950,0.0000,0.00,20801,3.104
227958,0.0000,0.00,21091,3.104
227966,0.0425,2.43,21432,3.104
227974,-0.2720,0.00,21762,3.104
227982,-0.0227,0.00,22093,3.104
227990,-0.2312,0.00,22448,3.104
227998,0.0854,4.90,22827,3.104
228006,0.0349,2.00,23214,3.104
228014,0.0000,0.00,23573,3.104
228022,0.0642,3.68,24032,3.104
228030,-0.2871,0.00,24444,3.104
228038,-0.0576,0.00,24864,3.104
228046,0.0000,0.00,25256,4.042
228054,0.0000,0.00,25681,4.042
228062,0.0000,0.00,26113,4.042
228070,0.0000,0.00,26557,4.042
228078,0.0000,0.00,26983,4.042
228086,0.0000,0.00,27423,4.042
228094,0.0000,0.00,27863,4.042
228102,0.0000,0.00,28291,4.042
228110,0.0000,0.00,28733,4.042
228118,0.0000,0.00,29164,4.042
228126,0.0000,0.00,29591,4.042
228134,0.0000,0.00,30025,4.042
228142,0.0000,0.00,30448,4.042
228150,0.0000,0.00,30869,4.804
228158,0.0000,0.00,31300,4.804
228166,0.0000,0.00,31712,4.804
228174,0.0000,0.00,32131,4.804
228182,0.0000,0.00,32556,4.804
228190,0.0000,0.00,32972,4.804
228198,0.0000,0.00,33404,4.804
228206,0.0000,0.00,33843,4.804
228214,0.0000,0.00,34272,4.804
228222,0.0000,0.00,34721,4.804
228230,0.0000,0.00,35172,4.804
228238,0.0000,0.00,35605,4.804
228246,0.0000,0.00,35988,4.804
228254,0.0000,0.00,36402,4.739
228262,0.0000,0.00,36772,4.739
228270,0.0000,0.00,37146,4.739
228278,0.0000,0.00,37535,4.739
228286,0.0000,0.00,37901,4.739
228294,0.0000,0.00,38301,4.739
228302,0.0000,0.00,38680,4.739
228310,0.0000,0.00,39069,4.739
228318,0.0000,0.00,39480,4.739
228326,0.0000,0.00,39852,4.739
228334,0.0000,0.00,40291,4.739
228342,0.0000,0.00,40700,4.739
228350,0.0000,0.00,41107,4.739
228358,0.0000,0.00,41559,4.409
228366,0.0000,0.00,41967,4.409
228374,0.0649,3.72,42447,4.409
228382,0.0000,0.00,42853,4.409
228390,-0.4966,0.00,43347,4.409
228398,0.0000,0.00,43742,4.409
228406,0.1807,10.41,44229,4.409
228414,0.4419,26.22,44669,4.409
228422,0.0000,0.00,45057,4.409
228430,0.3086,17.97,45539,4.409
228438,0.0000,0.00,45934,4.409
228446,0.0862,4.94,46410,4.409
228454,0.2275,13.15,46856,4.409
228462,0.0000,0.00,47257,4.879
228470,0.0000,0.00,47687,4.879
228478,-0.7061,0.00,48139,4.879
228486,0.0000,0.00,48522,4.879
228494,0.0000,0.00,48899,4.879
228502,0.0000,0.00,49272,4.879
228510,0.0000,0.00,49652,4.879
228518,0.0234,1.34,50066,4.879
228526,0.0000,0.00,50413,4.879
228534,0.1367,7.86,50838,4.879
228542,0.0000,0.00,51179,4.879
228550,0.0000,0.00,51569,4.879
228558,0.0000,0.00,51951,4.879
228566,0.0000,0.00,52336,4.346
228574,0.0000,0.00,52718,4.346
228582,0.0000,0.00,53092,4.346
228590,0.2458,14.23,53512,4.346
228598,0.0000,0.00,53851,4.346
228606,0.0000,0.00,54232,4.346
228614,0.0000,0.00,54606,4.346
228622,0.0000,0.00,54977,4.346
228630,-0.4436,0.00,55383,4.346
228638,0.0000,0.00,55729,4.346
228646,0.0505,2.90,56136,4.346
228654,0.0000,0.00,56501,4.346
228662,0.0000,0.00,56903,4.346
228670,0.4465,26.52,57329,4.241
228678,0.0000,0.00,57725,4.241
228686,0.0000,0.00,58124,4.241
228694,0.0000,0.00,58548,4.241
228702,0.0000,0.00,58985,4.241
228710,0.0000,0.00,59398,4.241
228718,0.0000,0.00,59833,4.241
228726,0.1750,10.08,60294,4.241
228734,0.0000,0.00,60670,4.241
228742,0.0000,0.00,61115,4.241
228750,0.4546,27.04,61588,4.241
228758,0.0000,0.00,61994,4.241
228766,0.2417,13.99,62475,4.241
228774,0.1909,11.01,62896,4.763
228782,0.0000,0.00,63295,4.763
228790,0.0000,0.00,63745,4.763
228798,0.0000,0.00,64195,4.763
228806,0.0000,0.00,64635,4.763
228814,0.0000,0.00,65087,4.763
228822,0.0000,0.00,65527,4.763
228830,0.0000,0.00,65964,4.763
228838,0.0000,0.00,66409,4.763
228846,0.0000,0.00,66841,4.763
228854,0.0000,0.00,67279,4.763
228862,0.0000,0.00,67721,4.763
228870,0.0000,0.00,68143,4.763
228878,0.0000,0.00,68580,4.900
228886,0.0000,0.00,69013,4.900
228894,0.0000,0.00,69434,4.900
228902,0.0000,0.00,69870,4.900
228910,0.0000,0.00,70298,4.900
228918,0.0000,0.00,70723,4.900
228926,0.0000,0.00,71162,4.900
228934,0.0000,0.00,71599,4.900
228942,0.0000,0.00,72039,4.900
228950,0.0000,0.00,72439,4.900
228958,0.0000,0.00,72878,4.900
228966,0.0000,0.00,73248,4.900
228974,0.0000,0.00,73615,4.900
228982,0.0000,0.00,73991,4.632
228990,0.0000,0.00,74379,4.632
228998,0.0000,0.00,74754,4.632
229006,0.0000,0.00,75161,4.632
229014,0.0000,0.00,75564,4.632
229022,0.0000,0.00,75975,4.632
229030,0.0000,0.00,76385,4.632
229038,0.0000,0.00,76801,4.632
229046,0.0000,0.00,77217,4.632
229054,0.0000,0.00,77619,4.632
229062,0.0000,0.00,78035,4.632
229070,0.0000,0.00,78432,4.632
229078,0.0000,0.00,78831,4.632
229086,0.0000,0.00,79213,4.474
229094,0.0000,0.00,79560,4.474
229102,0.0000,0.00,79969,4.474
229110,0.0000,0.00,80387,4.474
229118,0.0000,0.00,80801,4.474
229126,0.0000,0.00,81209,4.474
229134,0.0000,0.00,81616,4.474
229142,0.0000,0.00,82035,4.474
229150,0.0000,0.00,82439,4.474
229158,0.0000,0.00,82858,4.474
229166,0.0000,0.00,83256,4.474
229174,0.0000,0.00,83662,4.474
229182,0.0000,0.00,84067,4.474
229190,0.0000,0.00,84470,4.495
229198,0.0000,0.00,85229,4.495
229206,0.0000,0.00,85281,4.495
229214,0.0000,0.00,85668,4.495
229222,0.0000,0.00,86065,4.495
229230,0.0000,0.00,86471,4.495
229238,0.0000,0.00,86864,4.495
229246,0.0000,0.00,87268,4.495
229254,0.0000,0.00,87662,4.495
229262,0.0000,0.00,88060,4.495
229270,0.0000,0.00,88456,4.495
229278,0.0000,0.00,88841,4.495
229286,-0.0271,0.00,89272,4.495
229294,0.0000,0.00,89618,4.409
229302,0.0000,0.00,90012,4.409
229310,0.0000,0.00,90390,4.409
229318,0.0000,0.00,90775,4.409
229326,-0.0095,0.00,91189,4.409
229334,-0.0718,0.00,91565,4.409
229342,0.0000,0.00,91911,4.409
229350,0.0000,0.00,92280,4.409
229358,0.0000,0.00,92655,4.409
229366,0.0000,0.00,93024,4.409
229374,0.0000,0.00,93397,4.409
229382,0.0000,0.00,93771,4.409
229390,0.0000,0.00,94174,4.409
229398,0.0842,4.83,94572,4.211
229406,0.0000,0.00,94919,4.211
229414,0.0212,1.22,95341,4.211
229422,0.0000,0.00,95677,4.211
229430,0.2153,12.44,96146,4.211
229438,0.0654,3.75,96516,4.211
229446,0.0000,0.00,96865,4.211
229454,0.0000,0.00,97247,4.211
229462,0.0000,0.00,97617,4.211
229470,-0.8203,0.00,98021,4.211
229478,0.0000,0.00,98373,4.211
229486,0.0000,0.00,98763,4.211
229494,0.0000,0.00,99164,4.211
229502,0.0000,0.00,99567,4.302
229510,-0.0315,0.00,100019,4.302
229518,0.0000,0.00,100401,4.302
229526,0.0000,0.00,100804,4.302
229534,0.0000,0.00,101107,4.302
229542,-0.6187,0.00,101495,4.302
229550,0.0000,0.00,101652,4.302
229558,0.0000,0.00,102015,4.302
229566,0.0000,0.00,102278,4.302
229574,0.0000,0.00,102626,4.302
229582,0.0000,0.00,102917,4.302
229590,0.0000,0.00,103148,4.302
229598,-0.5732,0.00,103450,4.302
229606,0.0000,0.00,103752,3.590
229614,0.0000,0.00,104037,3.590
229622,0.0000,0.00,104327,3.590
229630,0.0000,0.00,104583,3.590
229638,0.0000,0.00,104957,3.590
229646,0.0000,0.00,105146,3.590
229654,0.0000,0.00,105558,3.590
229662,0.0000,0.00,105757,3.590
229670,0.0000,0.00,106174,3.590
229678,0.0000,0.00,106555,3.590
229686,0.0000,0.00,106981,3.590
229694,0.0000,0.00,107391,3.590
229702,-0.4297,0.00,107843,3.590
229710,0.0000,0.00,108223,3.822
229718,0.0000,0.00,108635,3.822
229726,-0.4131,0.00,109086,3.822
229734,0.0000,0.00,109460,3.822
229742,0.0000,0.00,109868,3.822
229750,0.4238,25.08,110318,3.822
229758,-0.2700,0.00,110725,3.822
229766,0.2305,13.32,111138,3.822
229774,-0.7195,0.00,111538,3.822
229782,0.0000,0.00,111915,3.822
229790,0.0000,0.00,112313,3.822
229798,-0.1614,0.00,112763,3.822
229806,0.0000,0.00,113494,3.822
229814,0.2273,13.14,113771,4.538
229822,0.0356,2.04,113967,4.538
229830,-0.2207,0.00,114363,4.538
229838,0.4387,26.02,114758,4.538
229846,-0.5098,0.00,115143,4.538
229854,0.0000,0.00,115501,4.538
229862,0.0000,0.00,115885,4.538
229870,0.0303,1.73,116306,4.538
229878,0.0000,0.00,116648,4.538
229886,0.3149,18.36,117060,4.538
229894,-0.3274,0.00,117439,4.538
229902,0.0000,0.00,117772,4.538
229910,0.0000,0.00,118150,4.538
229918,0.0000,0.00,118531,4.282
229926,0.0000,0.00,118901,4.282
229934,-0.3472,0.00,119303,4.282
229942,0.0000,0.00,119651,4.282
229950,0.0000,0.00,120025,4.282
229958,0.0000,0.00,120432,4.282
229966,0.0000,0.00,120819,4.282
229974,0.0000,0.00,121215,4.282
229982,0.0000,0.00,121628,4.282
229990,0.0000,0.00,122013,4.282
229998,0.0000,0.00,122444,4.282
230006,0.0000,0.00,122855,4.282
230014,0.0000,0.00,123249,4.282
230022,0.0000,0.00,123658,4.377
230030,-0.0320,0.00,124050,4.377
230038,0.0000,0.00,124402,4.377
230046,0.0000,0.00,124783,4.377
230054,0.0439,2.52,125187,4.377
230062,0.0000,0.00,125520,4.377
230070,0.0171,0.98,125933,4.377
230078,0.0117,0.67,126304,4.377
230086,0.0000,0.00,126652,4.377
230094,0.0000,0.00,127042,4.377
230102,-0.1648,0.00,127466,4.377
230110,0.0691,3.96,127863,4.377
230118,-0.6826,0.00,128253,4.377
230126,0.0000,0.00,128616,4.256
230134,0.0000,0.00,129013,4.256
230142,-0.2549,0.00,129451,4.256
230150,0.0000,0.00,129807,4.256
230158,0.0000,0.00,130203,4.256
230166,0.3723,21.86,130640,4.256
230174,0.0000,0.00,130998,4.256
230182,-0.1602,0.00,131432,4.256
230190,0.0000,0.00,131782,4.256
230198,0.0000,0.00,132175,4.256
230206,0.0000,0.00,132563,4.256
230214,0.0000,0.00,132957,4.256
230222,0.0000,0.00,133355,4.256
230230,0.0000,0.00,133729,4.374
230238,0.2520,14.59,134151,4.374
230246,0.0000,0.00,134493,4.374
230254,0.0999,5.73,134916,4.374
230262,0.0000,0.00,135252,4.374
230270,0.0000,0.00,135630,4.374
230278,-0.3145,0.00,136041,4.374
230286,-0.1731,0.00,136412,4.374
230294,0.0757,4.34,136789,4.374
230302,0.0000,0.00,137135,4.374
230310,0.0000,0.00,137508,4.374
230318,0.0000,0.00,137875,4.374
230326,-0.3867,0.00,138279,4.374
230334,0.1772,10.21,138648,4.184
230342,-0.6323,0.00,139044,4.184
230350,0.0000,0.00,139374,4.184
230358,0.0000,0.00,139766,4.184
230366,-0.1565,0.00,140202,4.184
230374,0.1218,7.00,140589,4.184
230382,0.0000,0.00,140997,4.184
230390,0.0000,0.00,141415,4.184
230398,-0.0737,0.00,141894,4.184
230406,-0.4197,0.00,142337,4.184
230414,0.2842,16.51,142781,4.184
230422,-0.2991,0.00,143214,4.184
230430,0.0000,0.00,143622,4.184
230438,0.1821,10.49,144086,4.647
230446,-0.0627,0.00,144508,4.647
230454,0.0000,0.00,144897,4.647
230462,-0.1042,0.00,145365,4.647
230470,0.0693,3.98,145772,4.647
230478,-0.1255,0.00,146196,4.647
230486,0.1077,6.18,146612,4.647
230494,0.0000,0.00,146981,4.647
230502,0.0000,0.00,147404,4.647
230510,-0.3186,0.00,147855,4.647
230518,-0.1619,0.00,148259,4.647
230526,-0.0042,0.00,148673,4.647
230534,0.0000,0.00,149041,4.647
230542,0.0310,1.78,149477,4.616
230550,0.2080,12.01,149885,4.616
230558,0.0000,0.00,150244,4.616
230566,0.0000,0.00,150629,4.616
230574,0.0681,3.91,151059,4.616
230582,0.0000,0.00,151407,4.616
230590,0.0000,0.00,151780,4.616
230598,-0.0513,0.00,152199,4.616
230606,0.0000,0.00,152537,4.616
230614,0.0059,0.34,152928,4.616
230622,0.0000,0.00,153259,4.616
230630,-0.0737,0.00,153654,4.616
230638,0.0000,0.00,153969,4.616
230646,0.0044,0.25,154350,4.178
230654,-0.3931,0.00,154705,4.178
230662,0.0000,0.00,155016,4.178
230670,0.0000,0.00,155348,4.178
230678,-0.2288,0.00,155723,4.178
230686,-0.0808,0.00,156063,4.178
230694,0.0000,0.00,156364,4.178
230702,0.1863,10.74,156728,4.178
230710,-0.2625,0.00,157069,4.178
230718,0.0000,0.00,157371,4.178
230726,0.0713,4.09,157720,4.178
230734,-0.2058,0.00,158048,4.178
230742,0.0588,3.37,158373,4.178
230750,0.0029,0.17,158690,3.721
230758,0.0093,0.53,159000,3.721
230766,0.0000,0.00,159292,3.721
230774,0.0000,0.00,159604,3.721
230782,0.0000,0.00,159904,3.721
230790,-0.3247,0.00,160228,3.721
230798,0.0198,1.13,160528,3.721
230806,-0.1318,0.00,160828,3.721
230814,0.2224,12.85,161120,3.721
230822,0.0747,4.28,161408,3.721
230830,-0.2830,0.00,161703,3.721
230838,0.2021,11.66,161997,3.721
230846,0.0000,0.00,162253,3.721
230854,-0.2119,0.00,162554,3.311
230862,0.0100,0.57,162835,3.311
230870,0.0000,0.00,163089,3.311
230878,0.0000,0.00,163365,3.311
230886,0.0000,0.00,163633,3.311
230894,0.0000,0.00,163905,3.311
230902,0.0000,0.00,164184,3.311
230910,0.0000,0.00,164460,3.311
230918,0.0000,0.00,164724,3.311
230926,0.0000,0.00,164987,3.311
230934,0.0000,0.00,165255,3.311
230942,-0.1663,0.00,165547,3.311
230950,0.0000,0.00,165784,3.311
230958,-0.2261,0.00,166063,3.007
230966,0.0000,0.00,166293,3.007
230974,0.0000,0.00,166553,3.007
230982,0.0000,0.00,166816,3.007
230990,0.0718,4.12,167075,3.007
230998,-0.0679,0.00,167309,3.007
231006,0.0000,0.00,167526,3.007
231014,0.0051,0.29,167787,3.007
231022,-0.1003,0.00,168022,3.007
231030,0.0000,0.00,168230,3.007
231038,0.2412,13.96,168474,3.007
231046,0.1023,5.87,168697,3.007
231054,-0.0408,0.00,168925,3.007
231062,0.1914,11.03,169149,2.646
231070,0.1018,5.84,169364,2.646
231078,-0.0222,0.00,169569,2.646
231086,0.0000,0.00,169752,2.646
231094,-0.1211,0.00,169974,2.646
231102,-0.0422,0.00,170174,2.646
231110,0.0000,0.00,170351,2.646
231118,0.0000,0.00,170543,2.646
231126,-0.2727,0.00,170744,2.646
231134,0.0000,0.00,170907,2.646
231142,-0.0886,0.00,171103,2.646
231150,0.0876,5.03,171283,2.646
231158,-0.0002,0.00,171460,2.646
231166,-0.2317,0.00,171635,2.134
231174,0.0000,0.00,171784,2.134
231182,0.0000,0.00,171941,2.134
231190,0.0000,0.00,172095,2.134
231198,-0.0652,0.00,172260,2.134
231206,0.1370,7.87,172411,2.134
231214,-0.0420,0.00,172558,2.134
231222,-0.0229,0.00,172701,2.134
231230,-0.0830,0.00,172842,2.134
231238,0.0000,0.00,172966,2.134
231246,0.0000,0.00,173097,2.134
231254,0.0000,0.00,173224,2.134
231262,-0.1724,0.00,173360,2.134
231270,-0.0308,0.00,173483,1.588
231278,-0.0659,0.00,173604,1.588
231286,0.0000,0.00,173713,1.588
231294,0.0000,0.00,173832,1.588
231302,-0.0496,0.00,173959,1.588
231310,0.0000,0.00,174059,1.588
231318,0.0000,0.00,174163,1.588
231326,0.0000,0.00,174262,1.588
231334,0.0000,0.00,174354,1.588
231342,-0.4116,0.00,174451,1.588
231350,0.0000,0.00,174530,1.588
231358,-0.1221,0.00,174621,1.588
231366,0.0000,0.00,174695,1.588
231374,-0.1116,0.00,174780,1.116
231382,-0.0491,0.00,174855,1.116
231390,0.0000,0.00,174920,1.116
231398,0.0000,0.00,174990,1.116
231406,0.0000,0.00,175057,1.116
231414,-0.0403,0.00,175127,1.116
231422,0.0000,0.00,175183,1.116
231430,0.0000,0.00,175243,1.116
231438,0.0000,0.00,175300,1.116
231446,0.0000,0.00,175353,1.116
231454,0.0000,0.00,175403,1.116
231462,-0.2014,0.00,175453,1.116
231470,0.0000,0.00,175492,1.116
231478,0.0000,0.00,175533,0.652
231486,0.0000,0.00,175572,0.652
231494,0.0000,0.00,175608,0.652
231502,0.0000,0.00,175641,0.652
231510,-0.0410,0.00,175674,0.652
231518,-0.0798,0.00,175702,0.652
231526,-0.0552,0.00,175727,0.652
231534,-0.0681,0.00,175750,0.652
231542,-0.0647,0.00,175771,0.652
231550,-0.0642,0.00,175789,0.652
231558,-0.0623,0.00,175805,0.652
231566,-0.0583,0.00,175819,0.652
231574,-0.0618,0.00,175831,0.652
231582,-0.0632,0.00,175839,0.263
231590,-0.0637,0.00,175846,0.263
231598,-0.0659,0.00,175850,0.263
231606,-0.0676,0.00,175852,0.263
231614,-0.0637,0.00,175852,0.263
231622,-0.0652,0.00,175852,0.263
231630,-0.0674,0.00,175851,0.263
231638,-0.0679,0.00,175851,0.263
231646,-0.0652,0.00,175852,0.263
231654,-0.0642,0.00,175852,0.263
231662,-0.0649,0.00,175852,0.263
231670,-0.0645,0.00,175852,0.263
231678,-0.0720,0.00,175852,0.263
231686,-0.0630,0.00,175852,0.012
231694,-0.0669,0.00,175852,0.012
231702,-0.0662,0.00,175852,0.012
231710,-0.0681,0.00,175852,0.012
231718,-0.0681,0.00,175852,0.012
231726,-0.0662,0.00,175852,0.012
231734,-0.0649,0.00,175852,0.012
231742,-0.0681,0.00,175852,0.012
231750,-0.0627,0.00,175852,0.012
231758,-0.0664,0.00,175852,0.012
231766,-0.0632,0.00,175852,0.012
231774,-0.0637,0.00,175852,0.012
231782,-0.0671,0.00,175852,0.012
231790,-0.0627,0.00,175852,0.000
231798,-0.0688,0.00,175852,0.000
231806,-0.0703,0.00,175852,0.000
231814,-0.0674,0.00,175852,0.000
231822,-0.0688,0.00,175852,0.000
231830,-0.0679,0.00,175852,0.000
231838,-0.0642,0.00,175852,0.000
231846,-0.0671,0.00,175852,0.000
231854,-0.0679,0.00,175852,0.000
231862,-0.0627,0.00,175852,0.000
231870,-0.0652,0.00,175852,0.000
231878,-0.0662,0.00,175852,0.000
231886,-0.0652,0.00,175852,0.000
231894,-0.0657,0.00,175852,0.000
231902,-0.0693,0.00,175852,0.000
231910,-0.0632,0.00,175852,0.000
231918,-0.0664,0.00,175852,0.000
231926,-0.0647,0.00,175852,0.000
231934,-0.0657,0.00,175852,0.000
231942,-0.0647,0.00,175852,0.000
231950,-0.0654,0.00,175852,0.000
231958,-0.0632,0.00,175852,0.000
231966,-0.0632,0.00,175852,0.000
231974,-0.0676,0.00,175852,0.000
231982,-0.0652,0.00,175852,0.000
231990,-0.0693,0.00,175852,0.000
231998,-0.0691,0.00,175852,0.000
232006,-0.0632,0.00,175852,0.000
232014,-0.0608,0.00,175852,0.000
232022,-0.0598,0.00,175852,0.000
232030,-0.0667,0.00,175852,0.000
232038,-0.0667,0.00,175852,0.000
232046,-0.0664,0.00,175852,0.000
232054,-0.0642,0.00,175852,0.000
232062,-0.0637,0.00,175852,0.000
232070,-0.0642,0.00,175852,0.000
232078,-0.0659,0.00,175852,0.000
232086,-0.0654,0.00,175852,0.000
232094,-0.0637,0.00,175852,0.000
232102,-0.0676,0.00,175852,0.000
232110,-0.0679,0.00,175852,0.000
232118,-0.0647,0.00,175852,0.000
232126,-0.0681,0.00,175852,0.000
