time,Ax,Angulo_graus,Pulsos,Vel_ms
2572,-0.0742,0.00,0,0.000
2580,-0.0708,0.00,0,0.000
2588,-0.0676,0.00,0,0.000
2596,-0.0730,0.00,0,0.000
2604,-0.0740,0.00,0,0.000
2612,-0.0740,0.00,0,0.000
2620,-0.0737,0.00,0,0.000
2628,-0.0745,0.00,0,0.000
2636,-0.0737,0.00,0,0.000
2644,-0.0742,0.00,0,0.000
2652,-0.0735,0.00,0,0.000
2660,-0.0747,0.00,0,0.000
2668,-0.0754,0.00,0,0.000
2676,-0.0740,0.00,0,0.000
2684,-0.0679,0.00,0,0.000
2692,-0.0759,0.00,0,0.000
2700,-0.0728,0.00,0,0.000
2708,-0.0757,0.00,0,0.000
2716,-0.0725,0.00,0,0.000
2724,-0.0684,0.00,0,0.000
2732,-0.0764,0.00,0,0.000
2740,-0.0732,0.00,0,0.000
2748,-0.0730,0.00,0,0.000
2756,-0.0754,0.00,0,0.000
2764,-0.0730,0.00,0,0.000
2772,-0.0742,0.00,0,0.000
2780,-0.0745,0.00,0,0.000
2788,-0.0713,0.00,0,0.000
2796,-0.0771,0.00,0,0.000
2804,-0.0757,0.00,0,0.000
2812,-0.0715,0.00,0,0.000
2820,-0.0757,0.00,0,0.000
2828,-0.0742,0.00,0,0.000
2836,-0.0764,0.00,0,0.000
2844,-0.0747,0.00,0,0.000
2852,-0.0735,0.00,0,0.000
2860,-0.0762,0.00,0,0.000
2868,-0.0723,0.00,0,0.000
2876,-0.0735,0.00,0,0.000
2884,-0.0750,0.00,0,0.000
2892,-0.0732,0.00,0,0.000
2900,-0.0742,0.00,0,0.000
2908,-0.0769,0.00,0,0.000
2916,-0.0796,0.00,0,0.000
2924,-0.0740,0.00,0,0.000
2932,-0.0720,0.00,0,0.000
2940,-0.0708,0.00,0,0.000
2948,-0.0745,0.00,0,0.000
2956,-0.0728,0.00,0,0.000
2964,-0.0737,0.00,0,0.000
2972,-0.0720,0.00,0,0.000
2980,-0.0737,0.00,0,0.000
2988,-0.0762,0.00,0,0.000
2996,-0.0742,0.00,0,0.000
3004,-0.0713,0.00,0,0.000
3012,-0.0742,0.00,0,0.000
3020,-0.0691,0.00,0,0.000
3028,-0.0720,0.00,0,0.000
3036,-0.0752,0.00,0,0.000
3044,-0.0706,0.00,0,0.000
3052,-0.0710,0.00,0,0.000
3060,-0.0718,0.00,0,0.000
3068,-0.0759,0.00,0,0.000
3076,-0.0786,0.00,0,0.000
3084,-0.0776,0.00,0,0.000
3092,-0.0728,0.00,0,0.000
3100,-0.0725,0.00,0,0.000
3108,-0.0732,0.00,0,0.000
3116,-0.0750,0.00,0,0.000
3124,-0.0725,0.00,0,0.000
3132,-0.0725,0.00,0,0.000
3140,-0.0745,0.00,0,0.000
3148,-0.0750,0.00,0,0.000
3156,-0.0732,0.00,0,0.000
3164,-0.0713,0.00,0,0.000
3172,-0.0737,0.00,0,0.000
3180,-0.0718,0.00,0,0.000
3188,-0.0737,0.00,0,0.000
3196,-0.0720,0.00,0,0.000
3204,-0.0713,0.00,0,0.000
3212,-0.0752,0.00,0,0.000
3220,-0.0742,0.00,0,0.000
3228,-0.0725,0.00,0,0.000
3236,-0.0730,0.00,0,0.000
3244,-0.0767,0.00,0,0.000
3252,-0.0754,0.00,0,0.000
3260,-0.0723,0.00,0,0.000
3268,-0.0750,0.00,0,0.000
3276,-0.0754,0.00,0,0.000
3284,-0.0669,0.00,0,0.000
3292,-0.0718,0.00,0,0.000
3300,-0.0742,0.00,0,0.000
3308,-0.0718,0.00,0,0.000
3316,-0.0725,0.00,0,0.000
3324,-0.0754,0.00,0,0.000
3332,-0.0764,0.00,0,0.000
3340,-0.0776,0.00,0,0.000
3348,-0.0718,0.00,0,0.000
3356,-0.0757,0.00,0,0.000
3364,-0.0767,0.00,0,0.000
3372,-0.0720,0.00,0,0.000
3380,-0.0706,0.00,0,0.000
3388,-0.0708,0.00,0,0.000
3396,-0.0732,0.00,0,0.000
3404,-0.0723,0.00,0,0.000
3412,-0.0723,0.00,0,0.000
3420,-0.0745,0.00,0,0.000
3428,-0.0737,0.00,0,0.000
3436,-0.0713,0.00,0,0.000
3444,-0.0742,0.00,0,0.000
3452,-0.0750,0.00,0,0.000
3460,-0.0759,0.00,0,0.000
3468,-0.0740,0.00,0,0.000
3476,-0.0784,0.00,0,0.000
3484,-0.0762,0.00,0,0.000
3492,-0.0742,0.00,0,0.000
3500,-0.0747,0.00,0,0.000
3508,-0.0725,0.00,0,0.000
3516,-0.0740,0.00,0,0.000
3524,-0.0710,0.00,0,0.000
3532,-0.0759,0.00,0,0.000
3540,-0.0732,0.00,0,0.000
3548,-0.0732,0.00,0,0.000
3556,-0.0757,0.00,0,0.000
3564,-0.0757,0.00,0,0.000
3572,-0.0720,0.00,0,0.000
3580,-0.0781,0.00,0,0.000
3588,-0.0745,0.00,0,0.000
3596,-0.0684,0.00,0,0.000
3604,-0.0688,0.00,0,0.000
3612,-0.0735,0.00,0,0.000
3620,-0.0723,0.00,0,0.000
3628,-0.0757,0.00,0,0.000
3636,-0.0784,0.00,0,0.000
3644,-0.0764,0.00,0,0.000
3652,-0.0703,0.00,0,0.000
3660,-0.0779,0.00,0,0.000
