time,Ax,Angulo_graus,Pulsos,Vel_ms
6300,0.1685,9.70,11814,2.325
6308,0.0000,0.00,12060,2.325
6316,0.0000,0.00,12333,2.325
6324,0.0000,0.00,12613,2.325
6332,0.1196,6.87,12905,2.325
6340,0.0376,2.15,13161,2.325
6348,1.0264,90.00,13411,2.325
6356,-0.5447,0.00,13654,2.325
6364,-0.2236,0.00,13906,2.325
6372,-0.2932,0.00,14148,2.938
6380,-0.6941,0.00,14383,2.938
6388,0.1243,7.14,14614,2.938
6396,-0.0405,0.00,14842,2.938
6404,-0.3804,0.00,15078,2.938
6412,0.6277,38.88,15297,2.938
6420,0.1448,8.32,15513,2.938
6428,-0.0142,0.00,15722,2.938
6436,0.0400,2.29,15925,2.938
6444,0.0867,4.97,16127,2.938
6452,-0.1902,0.00,16331,2.938
6460,-0.0835,0.00,16527,2.938
6468,-0.1758,0.00,16715,2.938
6476,0.1138,6.53,16898,2.361
6484,-0.1174,0.00,17078,2.361
6492,0.0261,1.50,17257,2.361
6500,-0.0779,0.00,17434,2.361
6508,-0.0432,0.00,17602,2.361
6516,-0.0454,0.00,17769,2.361
6524,-0.2026,0.00,17941,2.361
6532,0.0486,2.78,18113,2.361
6540,-0.0022,0.00,18279,2.361
6548,-0.2183,0.00,18439,2.361
6556,0.0212,1.22,18607,2.361
6564,0.0149,0.85,18767,2.361
6572,0.0310,1.78,18925,2.361
6580,-0.1030,0.00,19080,1.872
6588,0.0764,4.38,19233,1.872
6596,-0.3525,0.00,19387,1.872
6604,0.0295,1.69,19544,1.872
6612,-0.0298,0.00,19707,1.872
6620,-0.2512,0.00,19864,1.872
6628,0.0603,3.46,20017,1.872
6636,-0.0635,0.00,20182,1.872
6644,-0.0649,0.00,20361,1.872
6652,-0.2373,0.00,20544,1.872
6660,0.0930,5.34,20734,1.872
6668,0.0847,4.86,20951,1.872
6676,0.0161,0.92,21175,1.872
6684,-0.0015,0.00,21402,1.978
6692,0.0000,0.00,21609,1.978
6700,0.0000,0.00,21843,1.978
6708,0.0161,0.92,22110,1.978
6716,-0.0845,0.00,22365,1.978
6724,0.5569,33.84,22612,1.978
6732,0.0962,5.52,22859,1.978
6740,0.0000,0.00,23081,1.978
6748,0.0000,0.00,23344,1.978
6756,-0.7747,0.00,23644,1.978
6764,-0.0168,0.00,23930,1.978
6772,0.3103,18.08,24228,1.978
6780,-0.1392,0.00,24555,1.978
6788,-0.3557,0.00,24903,2.982
6796,-0.0588,0.00,25242,2.982
6804,-0.0081,0.00,25617,2.982
6812,-0.2571,0.00,26007,2.982
6820,-0.1582,0.00,26406,2.982
6828,0.1560,8.98,26821,2.982
6836,0.0000,0.00,27215,2.982
6844,0.0000,0.00,27629,2.982
6852,0.0000,0.00,28045,2.982
6860,0.0000,0.00,28470,2.982
6868,-0.3455,0.00,28925,2.982
6876,-0.4490,0.00,29349,2.982
6884,-0.1326,0.00,29769,2.982
6892,-0.0547,0.00,30162,4.495
6900,-0.1970,0.00,30565,4.495
6908,-0.0508,0.00,30962,4.495
6916,0.2246,12.98,31349,4.495
6924,-0.1282,0.00,31745,4.495
6932,-0.1741,0.00,32140,4.495
6940,-0.2000,0.00,32509,4.495
6948,0.0754,4.33,32873,4.495
6956,-0.0303,0.00,33242,4.495
6964,-0.2283,0.00,33604,4.495
6972,0.0935,5.37,33962,4.495
6980,-0.0066,0.00,34333,4.495
6988,0.0854,4.90,34678,4.495
6996,-0.2065,0.00,35013,4.160
7004,-0.1304,0.00,35349,4.160
7012,-0.1689,0.00,35681,4.160
7020,-0.1328,0.00,36009,4.160
7028,0.0754,4.33,36331,4.160
7036,0.1738,10.01,36662,4.160
7044,0.0535,3.06,36982,4.160
7052,0.1821,10.49,37289,4.160
7060,-0.0801,0.00,37589,4.160
7068,0.0803,4.61,37899,4.160
7076,-0.0261,0.00,38207,4.160
7084,0.4033,23.79,38509,4.160
7092,-0.0166,0.00,38821,4.160
7100,-0.2043,0.00,39145,3.535
7108,-0.1233,0.00,39456,3.535
7116,-0.0913,0.00,39756,3.535
7124,0.0095,0.55,40049,3.535
7132,-0.2507,0.00,40350,3.535
7140,-0.2896,0.00,40645,3.535
7148,0.0320,1.83,40933,3.535
7156,0.0659,3.78,41225,3.535
7164,0.0154,0.88,41523,3.535
7172,0.0564,3.23,41804,3.535
7180,-0.1265,0.00,42078,3.535
7188,0.1799,10.37,42342,3.535
7196,0.0393,2.25,42613,3.535
7204,0.1589,9.15,42881,3.205
7212,0.1853,10.68,43145,3.205
7220,-0.0784,0.00,43410,3.205
7228,-0.1975,0.00,43680,3.205
7236,-0.2468,0.00,43958,3.205
7244,-0.1792,0.00,44227,3.205
7252,-0.0286,0.00,44493,3.205
7260,-0.1941,0.00,44765,3.205
7268,0.1677,9.66,45058,3.205
7276,-0.0554,0.00,45370,3.205
7284,0.1304,7.49,45693,3.205
7292,-0.2827,0.00,46054,3.205
7300,-0.3320,0.00,46445,3.205
7308,-0.1482,0.00,46837,3.370
7316,0.0364,2.08,47265,3.370
7324,-0.0896,0.00,47674,3.370
7332,0.4817,28.80,48048,3.370
7340,-0.2986,0.00,48436,3.370
7348,0.0105,0.60,48821,3.370
7356,0.0811,4.65,49218,3.370
7364,-0.0105,0.00,49618,3.370
7372,0.1968,11.35,50020,3.370
7380,-0.3223,0.00,50440,3.370
7388,-0.1633,0.00,50827,3.370
7396,-0.2361,0.00,51235,3.370
7404,0.1265,7.27,51635,3.370
7412,-0.3340,0.00,52043,4.455
7420,0.0764,4.38,52436,4.455
7428,0.0908,5.21,52822,4.455
7436,0.0679,3.89,53212,4.455
7444,-0.0442,0.00,53596,4.455
7452,-0.2087,0.00,53990,4.455
7460,-0.2664,0.00,54361,4.455
7468,0.2458,14.23,54741,4.455
7476,-0.2744,0.00,55113,4.455
7484,-0.1074,0.00,55483,4.455
7492,-0.3018,0.00,55854,4.455
7500,-0.4172,0.00,56262,4.455
7508,0.1787,10.29,56630,4.455
7516,-0.4858,0.00,57011,4.252
7524,-0.1252,0.00,57395,4.252
7532,-0.2043,0.00,57781,4.252
7540,-0.3706,0.00,58217,4.252
7548,0.3276,19.13,58634,4.252
7556,-0.1443,0.00,59071,4.252
7564,-0.1130,0.00,59507,4.252
7572,-0.0312,0.00,59939,4.252
7580,0.1626,9.36,60362,4.252
7588,-0.3074,0.00,60775,4.252
7596,-0.3018,0.00,61197,4.252
7604,-0.1548,0.00,61609,4.252
7612,-0.0042,0.00,62021,4.252
7620,-0.2131,0.00,62439,4.647
7628,-0.2761,0.00,62833,4.647
7636,0.0710,4.07,63224,4.647
7644,-0.0549,0.00,63624,4.647
7652,-0.0332,0.00,64012,4.647
7660,-0.0178,0.00,64401,4.647
7668,-0.0498,0.00,64795,4.647
7676,-0.1421,0.00,65168,4.647
7684,-0.1479,0.00,65536,4.647
7692,-0.2507,0.00,65905,4.647
7700,-0.2776,0.00,66272,4.647
7708,-0.0029,0.00,66633,4.647
7716,-0.0500,0.00,67002,4.647
7724,0.1414,8.13,67356,4.217
7732,0.1340,7.70,67700,4.217
7740,-0.0701,0.00,68040,4.217
7748,0.0820,4.71,68382,4.217
7756,-0.1851,0.00,68723,4.217
7764,0.0574,3.29,69061,4.217
7772,0.1335,7.67,69411,4.217
7780,0.0737,4.23,69753,4.217
7788,0.2361,13.66,70088,4.217
7796,-0.0208,0.00,70421,4.217
7804,-0.1133,0.00,70771,4.217
7812,-0.1914,0.00,71123,4.217
7820,0.0525,3.01,71485,4.217
7828,-0.1011,0.00,71878,3.863
7836,-0.1611,0.00,72276,3.863
7844,-0.1687,0.00,72672,3.863
7852,-0.1050,0.00,73108,3.863
7860,-0.0432,0.00,73548,3.863
7868,-0.0461,0.00,73951,3.863
7876,0.1082,6.21,74318,3.863
7884,-0.0337,0.00,74724,3.863
7892,-0.1311,0.00,75103,3.863
7900,-0.1868,0.00,75470,3.863
7908,-0.1196,0.00,75847,3.863
7916,-0.1077,0.00,76231,3.863
7924,-0.3093,0.00,76609,3.863
7932,0.0581,3.33,76995,4.381
7940,-0.2417,0.00,77372,4.381
7948,-0.1619,0.00,77756,4.381
7956,-0.0322,0.00,78136,4.381
7964,0.0022,0.13,78502,4.381
7972,-0.4426,0.00,78879,4.381
7980,0.1853,10.68,79240,4.381
7988,-0.1238,0.00,79613,4.381
7996,0.0039,0.22,79984,4.381
8004,0.2195,12.68,80387,4.381
8012,-0.4211,0.00,80761,4.381
8020,0.2358,13.64,81160,4.381
8028,-0.1165,0.00,81541,4.381
8036,-0.0229,0.00,81945,4.228
8044,0.0693,3.98,82377,4.228
8052,-0.2825,0.00,82784,4.228
8060,-0.1919,0.00,83220,4.228
8068,-0.0259,0.00,83654,4.228
8076,-0.3594,0.00,84067,4.228
8084,-0.3423,0.00,84499,4.228
8092,0.2139,12.35,84916,4.228
8100,-0.2124,0.00,85347,4.228
8108,-0.1167,0.00,85789,4.228
8116,-0.0574,0.00,86179,4.228
8124,0.0757,4.34,86615,4.228
8132,-0.0364,0.00,87027,4.228
8140,-0.1274,0.00,87427,4.696
8148,0.2336,13.51,87842,4.696
8156,-0.2878,0.00,88215,4.696
8164,0.0630,3.61,88607,4.696
8172,0.0542,3.11,89028,4.696
8180,-0.3613,0.00,89412,4.696
8188,-0.0229,0.00,89817,4.696
8196,0.0591,3.39,90200,4.696
8204,-0.1772,0.00,90592,4.696
8212,-0.0718,0.00,91033,4.696
8220,-0.0918,0.00,91442,4.696
8228,-0.4033,0.00,91874,4.696
8236,-0.0732,0.00,92309,4.696
8244,-0.0784,0.00,92721,4.527
8252,-0.1816,0.00,93151,4.527
8260,-0.0515,0.00,93573,4.527
8268,0.1426,8.20,94005,4.527
8276,0.0649,3.72,94442,4.527
8284,-0.2815,0.00,94866,4.527
8292,-0.0632,0.00,95290,4.527
8300,0.0039,0.22,95704,4.527
8308,-0.3704,0.00,96108,4.527
8316,-0.1677,0.00,96546,4.527
8324,0.0530,3.04,96920,4.527
8332,-0.2769,0.00,97296,4.527
8340,-0.3896,0.00,97696,4.527
8348,0.0405,2.32,98073,4.589
8356,-0.4297,0.00,98446,4.589
8364,-0.2346,0.00,98839,4.589
8372,0.0178,1.02,99232,4.589
8380,0.0176,1.01,99624,4.589
8388,-0.2471,0.00,100037,4.589
8396,0.0051,0.29,100440,4.589
8404,-0.1011,0.00,100860,4.589
8412,-0.0476,0.00,101263,4.589
8420,-0.1831,0.00,101685,4.589
8428,0.2046,11.81,102093,4.589
8436,-0.2913,0.00,102500,4.589
8444,-0.1042,0.00,102898,4.589
8452,0.2126,12.28,103310,4.479
8460,-0.2791,0.00,103722,4.479
8468,-0.0476,0.00,104135,4.479
8476,-0.1655,0.00,104541,4.479
8484,0.1753,10.10,104938,4.479
8492,-0.0637,0.00,105342,4.479
8500,0.0164,0.94,105735,4.479
8508,0.0044,0.25,106144,4.479
8516,-0.0002,0.00,106520,4.479
8524,0.2441,14.13,106915,4.479
8532,-0.2058,0.00,107298,4.479
8540,-0.1182,0.00,107684,4.479
8548,-0.2915,0.00,108067,4.479
8556,-0.4067,0.00,108444,4.398
8564,-0.0986,0.00,108823,4.398
8572,-0.1082,0.00,109189,4.398
8580,-0.2368,0.00,109565,4.398
8588,0.0347,1.99,109938,4.398
8596,0.2810,16.32,110327,4.398
8604,-0.1777,0.00,110700,4.398
8612,0.0244,1.40,111065,4.398
8620,0.0667,3.82,111451,4.398
8628,-0.0347,0.00,111829,4.398
8636,-0.1064,0.00,112217,4.398
8644,-0.1562,0.00,112605,4.398
8652,0.1799,10.37,112994,4.398
8660,-0.1040,0.00,113401,4.240
8668,-0.0527,0.00,113782,4.240
8676,0.0259,1.48,114187,4.240
8684,-0.2236,0.00,114582,4.240
8692,-0.3757,0.00,114993,4.240
8700,0.1213,6.97,115398,4.240
8708,-0.0493,0.00,115793,4.240
8716,0.0959,5.51,116197,4.240
8724,0.1443,8.30,116595,4.240
8732,-0.0635,0.00,117010,4.240
8740,-0.4048,0.00,117396,4.240
8748,0.0261,1.50,117800,4.240
8756,0.0862,4.94,118190,4.240
8764,-0.3979,0.00,118591,4.443
8772,-0.0413,0.00,118980,4.443
8780,-0.1184,0.00,119360,4.443
8788,0.0464,2.66,119749,4.443
8796,0.0593,3.40,120131,4.443
8804,-0.0803,0.00,120523,4.443
8812,-0.0247,0.00,120893,4.443
8820,0.0935,5.37,121270,4.443
8828,0.0586,3.36,121648,4.443
8836,0.0823,4.72,122027,4.443
8844,-0.1106,0.00,122415,4.443
8852,-0.3481,0.00,122797,4.443
8860,0.1003,5.76,123188,4.443
8868,0.0798,4.58,123573,4.265
8876,-0.2524,0.00,123976,4.265
8884,0.0583,3.35,124375,4.265
8892,0.0059,0.34,124769,4.265
8900,0.0251,1.44,125182,4.265
8908,0.1499,8.62,125593,4.265
8916,-0.1455,0.00,125891,4.265
8924,-0.3572,0.00,126233,4.265
8932,0.0327,1.87,126464,4.265
8940,0.1460,8.39,126864,4.265
8948,-0.0247,0.00,127212,4.265
8956,-0.1067,0.00,127594,4.265
8964,-0.1487,0.00,127801,4.265
8972,0.2656,15.40,128191,3.950
8980,-0.1033,0.00,128474,3.950
8988,-0.0195,0.00,128879,3.950
8996,0.0901,5.17,129150,3.950
9004,-0.0535,0.00,129558,3.950
9012,-0.2805,0.00,129868,3.950
9020,-0.1228,0.00,130264,3.950
9028,-0.0396,0.00,130672,3.950
9036,-0.2781,0.00,131083,3.950
9044,-0.1189,0.00,131495,3.950
9052,-0.0913,0.00,131904,3.950
9060,-0.1279,0.00,132290,3.950
9068,-0.1555,0.00,132695,3.950
9076,0.1790,10.31,133083,4.190
9084,0.1836,10.58,133485,4.190
9092,0.0151,0.87,133860,4.190
9100,0.2117,12.22,134250,4.190
9108,-0.0708,0.00,134631,4.190
9116,-0.0959,0.00,135010,4.190
9124,-0.1157,0.00,135391,4.190
9132,-0.3628,0.00,135774,4.190
9140,0.1389,7.99,136154,4.190
9148,-0.2310,0.00,136523,4.190
9156,-0.1201,0.00,136899,4.190
9164,-0.3240,0.00,137276,4.190
9172,-0.2354,0.00,137665,4.190
9180,-0.0315,0.00,138049,4.249
9188,-0.0461,0.00,138423,4.249
9196,-0.2805,0.00,138810,4.249
9204,0.0227,1.30,139193,4.249
9212,0.2278,13.17,139577,4.249
9220,-0.0542,0.00,139966,4.249
9228,-0.0696,0.00,140350,4.249
9236,-0.1450,0.00,140748,4.249
9244,-0.0847,0.00,141121,4.249
9252,0.0166,0.95,141509,4.249
9260,-0.0310,0.00,141895,4.249
9268,-0.0979,0.00,142282,4.249
9276,-0.2419,0.00,142670,4.249
9284,-0.1812,0.00,143041,4.273
9292,-0.1667,0.00,143425,4.273
9300,-0.0144,0.00,143799,4.273
9308,-0.3254,0.00,144182,4.273
9316,0.0234,1.34,144556,4.273
9324,0.2070,11.95,144940,4.273
9332,-0.2302,0.00,145312,4.273
9340,0.1438,8.27,145676,4.273
9348,-0.1306,0.00,146050,4.273
9356,0.0264,1.51,146422,4.273
9364,0.0835,4.79,146822,4.273
9372,-0.1895,0.00,147192,4.273
9380,0.1257,7.22,147567,4.273
9388,-0.0552,0.00,147938,4.195
9396,-0.0244,0.00,148312,4.195
9404,0.0305,1.75,148705,4.195
9412,-0.1155,0.00,149082,4.195
9420,0.0066,0.38,149454,4.195
9428,0.1099,6.31,149849,4.195
9436,-0.0681,0.00,150225,4.195
9444,-0.0642,0.00,150622,4.195
9452,-0.1592,0.00,151018,4.195
9460,0.0696,3.99,151419,4.195
9468,-0.3225,0.00,151832,4.195
9476,-0.4377,0.00,152224,4.195
9484,-0.0278,0.00,152647,4.195
9492,-0.0520,0.00,153057,4.376
9500,-0.1626,0.00,153300,4.376
9508,-0.2026,0.00,153710,4.376
9516,-0.1580,0.00,154036,4.376
9524,0.2131,12.31,154449,4.376
9532,-0.1836,0.00,154674,4.376
9540,-0.1399,0.00,155066,4.376
9548,0.2080,12.01,155359,4.376
9556,-0.1968,0.00,155760,4.376
9564,-0.2361,0.00,156022,4.376
9572,0.0239,1.37,156376,4.376
9580,-0.1821,0.00,156734,4.376
9588,-0.0188,0.00,157149,4.376
9596,-0.0193,0.00,157552,3.845
9604,-0.2581,0.00,157940,3.845
9612,-0.0789,0.00,158340,3.845
9620,0.1257,7.22,158754,3.845
9628,0.0193,1.11,159158,3.845
9636,0.0498,2.85,159571,3.845
9644,-0.2019,0.00,159953,3.845
9652,0.0149,0.85,160352,3.845
9660,-0.2007,0.00,160744,3.845
9668,-0.2664,0.00,161141,3.845
9676,0.0100,0.57,161530,3.845
9684,0.1521,8.75,161911,3.845
9692,0.0183,1.05,162301,3.845
9700,-0.0559,0.00,162686,4.398
9708,0.2051,11.83,163084,4.398
9716,0.0737,4.23,163466,4.398
9724,-0.1306,0.00,163862,4.398
9732,-0.0669,0.00,164252,4.398
9740,0.0303,1.73,164649,4.398
9748,-0.2534,0.00,165053,4.398
9756,-0.3250,0.00,165435,4.398
9764,-0.0166,0.00,165843,4.398
9772,0.1367,7.86,166245,4.398
9780,0.0400,2.29,166661,4.398
9788,-0.1267,0.00,167057,4.398
9796,0.1982,11.43,167473,4.398
9804,0.0557,3.19,167882,4.447
9812,-0.1741,0.00,168299,4.447
9820,0.0049,0.28,168709,4.447
9828,0.0786,4.51,169116,4.447
9836,0.1184,6.80,169525,4.447
9844,0.1172,6.73,169933,4.447
9852,-0.0632,0.00,170348,4.447
9860,-0.2239,0.00,170738,4.447
9868,-0.0554,0.00,171147,4.447
9876,0.0635,3.64,171543,4.447
9884,-0.0630,0.00,171948,4.447
9892,0.0554,3.18,172338,4.447
9900,-0.0354,0.00,172726,4.447
9908,0.0725,4.16,173111,4.481
9916,0.0730,4.19,173499,4.481
9924,-0.1743,0.00,173892,4.481
9932,-0.3157,0.00,174260,4.481
9940,0.1802,10.38,174648,4.481
9948,-0.1965,0.00,175025,4.481
9956,-0.3499,0.00,175410,4.481
9964,-0.1758,0.00,175796,4.481
9972,-0.0820,0.00,176179,4.481
9980,-0.2625,0.00,176570,4.481
9988,0.0557,3.19,176953,4.481
9996,0.0276,1.58,177357,4.481
10004,-0.1807,0.00,177749,4.481
10012,-0.1782,0.00,178145,4.303
10020,-0.1851,0.00,178546,4.303
10028,-0.0427,0.00,178951,4.303
10036,-0.1855,0.00,179367,4.303
10044,-0.3179,0.00,179764,4.303
10052,-0.1304,0.00,180181,4.303
10060,0.2422,14.02,180591,4.303
10068,-0.1318,0.00,180907,4.303
10076,0.1479,8.51,181313,4.303
10084,-0.1118,0.00,181607,4.303
10092,0.1321,7.59,182007,4.303
10100,-0.2227,0.00,182273,4.303
10108,-0.2422,0.00,182658,4.303
10116,-0.0244,0.00,183019,4.175
10124,-0.1477,0.00,183434,4.175
10132,-0.1257,0.00,183817,4.175
10140,-0.0623,0.00,184196,4.175
10148,0.2544,14.74,184597,4.175
10156,0.0918,5.27,185007,4.175
10164,0.0601,3.44,185410,4.175
10172,-0.2700,0.00,185823,4.175
10180,-0.4192,0.00,186209,4.175
10188,0.0457,2.62,186614,4.175
10196,0.0425,2.43,187004,4.175
10204,-0.0613,0.00,187399,4.175
10212,0.0005,0.03,187784,4.175
10220,0.2671,15.49,188161,4.400
10228,-0.0723,0.00,188543,4.400
10236,0.0151,0.87,188914,4.400
10244,-0.0886,0.00,189299,4.400
10252,0.0190,1.09,189667,4.400
10260,-0.3911,0.00,190046,4.400
10268,0.2759,16.01,190410,4.400
10276,-0.0969,0.00,190777,4.400
10284,0.0325,1.86,191149,4.400
10292,-0.0681,0.00,191540,4.400
10300,-0.3435,0.00,191921,4.400
10308,0.1750,10.08,192289,4.400
10316,-0.0547,0.00,192660,4.400
10324,0.0288,1.65,193030,4.167
10332,0.1372,7.89,193427,4.167
10340,-0.4143,0.00,193819,4.167
10348,0.3130,18.24,194185,4.167
10356,-0.0071,0.00,194578,4.167
10364,-0.0247,0.00,194944,4.167
10372,0.0850,4.87,195354,4.167
10380,-0.2200,0.00,195744,4.167
10388,0.2932,17.05,196118,4.167
10396,0.0986,5.66,196528,4.167
10404,-0.2344,0.00,196901,4.167
10412,0.0208,1.19,197313,4.167
10420,0.1711,9.85,197736,4.167
10428,-0.2471,0.00,198153,4.376
10436,0.2219,12.82,198591,4.376
10444,0.0461,2.64,199028,4.376
10452,-0.1221,0.00,199457,4.376
10460,-0.1345,0.00,199877,4.376
10468,0.3782,22.22,200292,4.376
10476,-0.2869,0.00,200599,4.376
10484,-0.2432,0.00,200824,4.376
10492,0.1765,10.17,200970,4.376
10500,-0.4087,0.00,201052,4.376
10508,-0.1279,0.00,201069,4.376
10516,0.2061,11.89,201034,4.376
10524,-0.3936,0.00,200935,4.376
10532,-0.1538,0.00,200754,2.311
10540,-0.0190,0.00,200481,2.311
10548,-0.0803,0.00,200118,2.311
10556,0.7756,50.86,199766,2.311
10564,0.9998,88.73,199518,2.311
10572,0.0000,0.00,199291,2.311
10580,0.0000,0.00,199032,2.311
10588,0.0000,0.00,198782,2.311
10596,-0.2454,0.00,198512,2.311
10604,0.3040,17.70,198278,2.311
10612,0.2634,15.27,198046,2.311
10620,0.1428,8.21,197819,2.311
10628,-0.1060,0.00,197599,2.311
10636,-0.0759,0.00,197384,-2.885
10644,-0.0898,0.00,197173,-2.885
10652,0.0688,3.95,196970,-2.885
10660,-0.0081,0.00,196779,-2.885
10668,-0.2058,0.00,196590,-2.885
10676,-0.0918,0.00,196400,-2.885
10684,0.1641,9.44,196210,-2.885
10692,0.2078,11.99,196036,-2.885
10700,-0.1450,0.00,195866,-2.885
10708,0.1909,11.01,195699,-2.885
10716,0.0796,4.56,195535,-2.885
10724,-0.2551,0.00,195378,-2.885
10732,-0.1357,0.00,195226,-2.885
10740,0.0720,4.13,195076,-1.985
10748,0.1174,6.74,194937,-1.985
10756,-0.1621,0.00,194800,-1.985
10764,-0.0767,0.00,194676,-1.985
10772,-0.1003,0.00,194557,-1.985
10780,-0.1128,0.00,194443,-1.985
10788,-0.0107,0.00,194333,-1.985
10796,-0.0505,0.00,194223,-1.985
10804,-0.0010,0.00,194115,-1.985
10812,-0.0291,0.00,194010,-1.985
10820,-0.0967,0.00,193903,-1.985
10828,-0.1589,0.00,193810,-1.985
10836,-0.0908,0.00,193723,-1.985
10844,-0.0344,0.00,193642,-1.235
10852,-0.0706,0.00,193565,-1.235
10860,-0.0925,0.00,193491,-1.235
10868,-0.0271,0.00,193421,-1.235
10876,-0.2092,0.00,193354,-1.235
10884,-0.0249,0.00,193291,-1.235
10892,-0.0188,0.00,193232,-1.235
10900,-0.3030,0.00,193178,-1.235
10908,-0.1047,0.00,193128,-1.235
10916,0.1013,5.82,193082,-1.235
10924,-0.1772,0.00,193040,-1.235
10932,-0.1497,0.00,193004,-1.235
10940,-0.2292,0.00,192971,-1.235
10948,-0.0671,0.00,192942,-0.605
10956,-0.1050,0.00,192917,-0.605
10964,-0.0803,0.00,192896,-0.605
10972,-0.0183,0.00,192879,-0.605
10980,-0.1072,0.00,192864,-0.605
10988,-0.0383,0.00,192854,-0.605
10996,-0.0374,0.00,192847,-0.605
11004,-0.0781,0.00,192841,-0.605
11012,-0.0798,0.00,192836,-0.605
11020,-0.0823,0.00,192835,-0.605
11028,-0.0537,0.00,192836,-0.605
11036,-0.0635,0.00,192838,-0.605
11044,-0.0713,0.00,192838,-0.605
11052,-0.0640,0.00,192838,-0.092
11060,-0.0640,0.00,192838,-0.092
11068,-0.0662,0.00,192838,-0.092
11076,-0.0691,0.00,192838,-0.092
11084,-0.0652,0.00,192838,-0.092
11092,-0.0688,0.00,192838,-0.092
11100,-0.0649,0.00,192838,-0.092
11108,-0.0635,0.00,192838,-0.092
11116,-0.0671,0.00,192838,-0.092
11124,-0.0645,0.00,192838,-0.092
11132,-0.0642,0.00,192838,-0.092
11140,-0.0627,0.00,192838,-0.092
11148,-0.0696,0.00,192838,-0.092
11156,-0.0647,0.00,192838,0.000
11164,-0.0676,0.00,192838,0.000
11172,-0.0664,0.00,192838,0.000
11180,-0.0686,0.00,192838,0.000
11188,-0.0664,0.00,192838,0.000
11196,-0.0654,0.00,192838,0.000
11204,-0.0613,0.00,192838,0.000
11212,-0.0696,0.00,192838,0.000
11220,-0.0647,0.00,192838,0.000
11228,-0.0681,0.00,192838,0.000
11236,-0.0657,0.00,192838,0.000
11244,-0.0649,0.00,192838,0.000
11252,-0.0615,0.00,192838,0.000
11260,-0.0667,0.00,192838,0.000
11268,-0.0669,0.00,192838,0.000
11276,-0.0649,0.00,192838,0.000
11284,-0.0659,0.00,192838,0.000
