time,Ax,Angulo_graus,Pulsos,Vel_ms
15430,-0.1299,0.00,42523,3.085
15438,0.1353,7.77,42844,3.085
15446,-0.0725,0.00,43176,3.085
15454,-0.1675,0.00,43498,3.085
15462,0.1670,9.61,43819,3.085
15470,0.0464,2.66,44151,3.463
15478,-0.1968,0.00,44481,3.463
15486,-0.2078,0.00,44805,3.463
15494,-0.0481,0.00,45135,3.463
15502,-0.3784,0.00,45475,3.463
15510,-0.0283,0.00,45812,3.463
15518,-0.1931,0.00,46144,3.463
15526,-0.1006,0.00,46496,3.463
15534,-0.0806,0.00,46856,3.463
15542,-0.1985,0.00,47220,3.463
15550,-0.1372,0.00,47603,3.463
15558,0.1968,11.35,48011,3.463
15566,-0.4600,0.00,48420,3.463
15574,0.0471,2.70,48849,4.007
15582,-0.3140,0.00,49293,4.007
15590,-0.3618,0.00,49730,4.007
15598,0.0564,3.23,50145,4.007
15606,0.4260,25.22,50572,4.007
15614,0.2993,17.42,51009,4.007
15622,0.0774,4.44,51430,4.007
15630,0.1333,7.66,51869,4.007
15638,-0.5422,0.00,52306,4.007
15646,-0.0391,0.00,52746,4.007
15654,-0.5063,0.00,53169,4.007
15662,-0.0352,0.00,53600,4.007
15670,-0.5068,0.00,54029,4.007
15678,-0.1250,0.00,54442,4.790
15686,0.1887,10.88,54864,4.790
15694,0.1196,6.87,55280,4.790
15702,0.3062,17.83,55678,4.790
15710,-0.0605,0.00,56089,4.790
15718,-0.0544,0.00,56492,4.790
15726,-0.1423,0.00,56881,4.790
15734,0.0198,1.13,57277,4.790
15742,0.0322,1.85,57669,4.790
15750,0.1772,10.21,58043,4.790
15758,0.0281,1.61,58427,4.790
15766,-0.1433,0.00,58806,4.790
15774,-0.2566,0.00,59170,4.790
15782,0.0691,3.96,59539,4.368
15790,-0.3691,0.00,59909,4.368
15798,-0.0769,0.00,60262,4.368
15806,-0.0410,0.00,60612,4.368
15814,-0.2466,0.00,60968,4.368
15822,-0.2773,0.00,61316,4.368
15830,-0.0437,0.00,61654,4.368
15838,0.2029,11.71,62003,4.368
15846,-0.0576,0.00,62356,4.368
15854,0.0193,1.11,62692,4.368
15862,0.0764,4.38,63033,4.368
15870,-0.3218,0.00,63378,4.368
15878,-0.0542,0.00,63716,4.368
15886,-0.0522,0.00,64041,3.859
15894,0.1089,6.25,64374,3.859
15902,-0.2107,0.00,64708,3.859
15910,-0.3606,0.00,65025,3.859
15918,0.0872,5.00,65337,3.859
15926,0.0461,2.64,65656,3.859
15934,-0.1602,0.00,65973,3.859
15942,-0.1448,0.00,66281,3.859
15950,0.0984,5.65,66588,3.859
15958,-0.1707,0.00,66905,3.859
15966,0.0151,0.87,67217,3.859
15974,-0.0837,0.00,67513,3.859
15982,-0.1509,0.00,67813,3.859
15990,-0.3088,0.00,68117,3.491
15998,-0.1426,0.00,68414,3.491
16006,-0.2266,0.00,68705,3.491
16014,0.1421,8.17,68997,3.491
16022,-0.2290,0.00,69302,3.491
16030,0.0503,2.88,69605,3.491
16038,-0.1316,0.00,69902,3.491
16046,-0.1719,0.00,70211,3.491
16054,-0.2563,0.00,70535,3.491
16062,-0.2656,0.00,70868,3.491
16070,-0.0422,0.00,71205,3.491
16078,0.0510,2.92,71564,3.491
16086,0.0237,1.36,71945,3.491
16094,-0.2107,0.00,72328,3.593
16102,0.0288,1.65,72733,3.593
16110,-0.3677,0.00,73158,3.593
16118,-0.0925,0.00,73589,3.593
16126,-0.0874,0.00,74000,3.593
16134,0.5354,32.37,74399,3.593
16142,0.0107,0.62,74810,3.593
16150,-0.1111,0.00,75169,3.593
16158,0.2612,15.14,75534,3.593
16166,-0.5098,0.00,75901,3.593
16174,0.3467,20.28,76269,3.593
16182,-0.3672,0.00,76643,3.593
16190,0.1111,6.38,77009,3.593
16198,0.3425,20.03,77374,4.320
16206,-0.5632,0.00,77740,4.320
16214,0.4050,23.89,78109,4.320
16222,-0.5493,0.00,78486,4.320
16230,0.1655,9.53,78846,4.320
16238,0.1653,9.51,79226,4.320
16246,-0.5378,0.00,79606,4.320
16254,0.1394,8.01,79975,4.320
16262,-0.7949,0.00,80408,4.320
16270,0.0808,4.64,80804,4.320
16278,0.0332,1.90,81227,4.320
16286,-0.3672,0.00,81671,4.320
16294,0.2969,17.27,82090,4.320
16302,-0.4302,0.00,82521,4.399
16310,0.1106,6.35,82956,4.399
16318,-0.4773,0.00,83392,4.399
16326,0.0146,0.84,83812,4.399
16334,0.2773,16.10,84243,4.399
16342,0.0471,2.70,84668,4.399
16350,-0.1050,0.00,85077,4.399
16358,-0.2451,0.00,85501,4.399
16366,0.0432,2.48,85920,4.399
16374,-0.1938,0.00,86332,4.399
16382,0.0308,1.76,86756,4.399
16390,-0.1096,0.00,87173,4.399
16398,0.3262,19.04,87581,4.399
16406,0.0945,5.42,88001,4.691
16414,0.1096,6.29,88412,4.691
16422,-0.4172,0.00,88820,4.691
16430,0.2170,12.54,89239,4.691
16438,-0.0457,0.00,89644,4.691
16446,0.2131,12.31,90046,4.691
16454,-0.2676,0.00,90459,4.691
16462,0.2451,14.19,90860,4.691
16470,-0.3191,0.00,91261,4.691
16478,-0.1716,0.00,91672,4.691
16486,-0.1985,0.00,92067,4.691
16494,-0.0183,0.00,92461,4.691
16502,-0.1450,0.00,92861,4.691
16510,0.2598,15.06,93251,4.498
16518,-0.2371,0.00,93638,4.498
16526,-0.2625,0.00,94037,4.498
16534,-0.0312,0.00,94424,4.498
16542,0.0154,0.88,94808,4.498
16550,-0.2368,0.00,95204,4.498
16558,0.0823,4.72,95591,4.498
16566,-0.3582,0.00,95976,4.498
16574,0.0530,3.04,96379,4.498
16582,0.0212,1.22,96779,4.498
16590,0.2778,16.13,97182,4.498
16598,0.1089,6.25,97607,4.498
16606,0.0979,5.62,98035,4.498
16614,-0.5256,0.00,98470,4.459
16622,-0.2197,0.00,98866,4.459
16630,-0.5581,0.00,99295,4.459
16638,-0.3154,0.00,99668,4.459
16646,-0.0613,0.00,100031,4.459
16654,-0.0205,0.00,100397,4.459
16662,-0.0793,0.00,100772,4.459
16670,-0.4172,0.00,101136,4.459
16678,-0.4861,0.00,101513,4.459
16686,-0.0183,0.00,101888,4.459
16694,-0.2605,0.00,102260,4.459
16702,-0.0715,0.00,102639,4.459
16710,-0.7488,0.00,103002,4.459
16718,-0.2083,0.00,103380,4.209
16726,0.2129,12.29,103748,4.209
16734,-0.4265,0.00,104116,4.209
16742,0.3118,18.17,104486,4.209
16750,-0.6443,0.00,104853,4.209
16758,0.2295,13.27,105220,4.209
16766,0.1174,6.74,105583,4.209
16774,-0.8103,0.00,105949,4.209
16782,0.3586,21.02,106314,4.209
16790,-0.6072,0.00,106706,4.209
16798,0.3027,17.62,107072,4.209
16806,0.1250,7.18,107472,4.209
16814,-0.6106,0.00,107891,4.209
16822,0.1709,9.84,108282,4.195
16830,-0.5881,0.00,108716,4.195
16838,-0.1609,0.00,109139,4.195
16846,-0.2615,0.00,109575,4.195
16854,-0.0032,0.00,110011,4.195
16862,0.0110,0.63,110428,4.195
16870,-0.1562,0.00,110863,4.195
16878,0.2437,14.10,111299,4.195
16886,-0.2952,0.00,111714,4.195
16894,0.2627,15.23,112151,4.195
16902,-0.3645,0.00,112564,4.195
16910,0.2627,15.23,112972,4.195
16918,-0.4373,0.00,113401,4.195
16926,0.0317,1.82,113781,4.707
16934,0.0588,3.37,114164,4.707
16942,-0.5820,0.00,114554,4.707
16950,-0.0139,0.00,114917,4.707
16958,-0.6465,0.00,115308,4.707
16966,-0.2490,0.00,115670,4.707
16974,0.0867,4.97,116034,4.707
16982,-0.3323,0.00,116402,4.707
16990,0.0415,2.38,116768,4.707
16998,-0.6118,0.00,117140,4.707
17006,-0.0232,0.00,117506,4.707
17014,0.2026,11.69,117868,4.707
17022,-0.5542,0.00,118234,4.707
17030,0.1724,9.93,118598,4.126
17038,-0.7261,0.00,118975,4.126
17046,0.0547,3.13,119337,4.126
17054,0.1570,9.03,119701,4.126
17062,-0.4712,0.00,120088,4.126
17070,-0.0271,0.00,120450,4.126
17078,-0.5332,0.00,120854,4.126
17086,-0.2305,0.00,121217,4.126
17094,-0.0044,0.00,121583,4.126
17102,-0.2139,0.00,121963,4.126
17110,-0.2249,0.00,122326,4.126
17118,-0.4888,0.00,122696,4.126
17126,-0.3516,0.00,123065,4.126
17134,-0.1462,0.00,123438,4.140
17142,-0.2869,0.00,123811,4.140
17150,-0.3054,0.00,124199,4.140
17158,-0.7827,0.00,124576,4.140
17166,-0.4231,0.00,124974,4.140
17174,0.3325,19.42,125366,4.140
17182,-0.5125,0.00,125769,4.140
17190,0.1328,7.63,126164,4.140
17198,0.5986,36.77,126569,4.140
17206,-0.0937,0.00,126981,4.140
17214,0.1819,10.48,127382,4.140
17222,-0.3716,0.00,127795,4.140
17230,-0.4922,0.00,128188,4.140
17238,-0.4148,0.00,128597,4.412
17246,0.3135,18.27,128995,4.412
17254,-0.1895,0.00,129398,4.412
17262,0.3567,20.90,129786,4.412
17270,0.3855,22.67,130185,4.412
17278,-0.3301,0.00,130584,4.412
17286,-0.3503,0.00,130972,4.412
17294,-0.3142,0.00,131367,4.412
17302,-0.5518,0.00,131747,4.412
17310,-0.4241,0.00,132135,4.412
17318,0.1631,9.39,132516,4.412
17326,-0.6213,0.00,132899,4.412
17334,0.3132,18.25,133277,4.412
17342,-0.0645,0.00,133651,4.328
17350,0.2087,12.05,134026,4.328
17358,0.3142,18.31,134391,4.328
17366,0.0793,4.55,134762,4.328
17374,0.1809,10.42,135140,4.328
17382,0.4304,25.49,135504,4.328
17390,0.2788,16.19,135870,4.328
17398,0.2241,12.95,136232,4.328
17406,-0.0222,0.00,136600,4.328
17414,0.2217,12.81,136982,4.328
17422,0.5859,35.87,137348,4.328
17430,0.0344,1.97,137717,4.328
17438,0.2354,13.61,138080,4.328
17446,0.1147,6.59,138457,4.113
17454,0.3176,18.52,138829,4.113
17462,0.6963,44.13,139206,4.113
17470,-0.1577,0.00,139586,4.113
17478,0.1313,7.55,139960,4.113
17486,0.0361,2.07,140347,4.113
17494,0.0024,0.14,140719,4.113
17502,-0.2881,0.00,141109,4.113
17510,-0.4976,0.00,141495,4.113
17518,-0.3020,0.00,141880,4.113
17526,0.2817,16.36,142268,4.113
17534,-0.4636,0.00,142649,4.113
17542,-0.0527,0.00,143043,4.113
17550,0.3687,21.63,143425,4.253
17558,-0.0171,0.00,143816,4.253
17566,0.2937,17.08,144194,4.253
17574,0.4514,26.83,144578,4.253
17582,-0.2219,0.00,144961,4.253
17590,-0.1057,0.00,145335,4.253
17598,-0.1506,0.00,145716,4.253
17606,-0.1841,0.00,146088,4.253
17614,-0.2498,0.00,146464,4.253
17622,-0.3943,0.00,146836,4.253
17630,-0.1829,0.00,147202,4.253
17638,-0.1619,0.00,147577,4.253
17646,-0.6494,0.00,147950,4.253
17654,-0.3650,0.00,148326,4.194
17662,-0.1184,0.00,148699,4.194
17670,-0.3418,0.00,149069,4.194
17678,0.1045,6.00,149448,4.194
17686,-0.5808,0.00,149821,4.194
17694,-0.3425,0.00,150207,4.194
17702,0.2961,17.23,150589,4.194
17710,-0.6492,0.00,150980,4.194
17718,0.2412,13.96,151366,4.194
17726,0.4897,29.32,151760,4.194
17734,0.0708,4.06,152162,4.194
17742,0.3262,19.04,152556,4.194
17750,-0.2456,0.00,152960,4.194
17758,-0.2529,0.00,153352,4.298
17766,-0.3855,0.00,153756,4.298
17774,-0.1523,0.00,154157,4.298
17782,-0.5376,0.00,154556,4.298
17790,0.1797,10.35,154950,4.298
17798,0.3728,21.89,155348,4.298
17806,-0.0127,0.00,155750,4.298
17814,0.2839,16.50,156134,4.298
17822,-0.1265,0.00,156532,4.298
17830,-0.2395,0.00,156910,4.298
17838,-0.4282,0.00,157301,4.298
17846,-0.3579,0.00,157687,4.298
17854,-0.4333,0.00,158068,4.298
17862,0.2231,12.89,158448,4.368
17870,-0.4512,0.00,158822,4.368
17878,0.0762,4.37,159198,4.368
17886,0.2756,16.00,159567,4.368
17894,-0.5103,0.00,159939,4.368
17902,0.2793,16.22,160317,4.368
17910,-0.0835,0.00,160684,4.368
17918,0.3389,19.81,161053,4.368
17926,0.3250,18.96,161416,4.368
17934,-0.1912,0.00,161783,4.368
17942,0.2898,16.85,162163,4.368
17950,0.2922,16.99,162528,4.368
17958,0.1609,9.26,162894,4.368
17966,0.3423,20.02,163256,4.115
17974,-0.0789,0.00,163622,4.115
17982,0.2683,15.56,164014,4.115
17990,0.2424,14.03,164380,4.115
17998,0.1995,11.51,164740,4.115
18006,0.3960,23.33,165119,4.115
18014,-0.2927,0.00,165493,4.115
18022,0.2791,16.20,165879,4.115
18030,0.0676,3.88,166277,4.115
18038,0.1228,7.05,166653,4.115
18046,0.3286,19.18,167048,4.115
18054,-0.3186,0.00,167449,4.115
18062,0.1353,7.77,167840,4.115
18070,0.0396,2.27,168272,4.289
18078,-0.2100,0.00,168684,4.289
18086,0.0112,0.64,169115,4.289
18094,-0.6672,0.00,169551,4.289
18102,0.2883,16.76,169991,4.289
18110,-0.3406,0.00,170410,4.289
18118,0.0876,5.03,170841,4.289
18126,-0.2798,0.00,171274,4.289
18134,0.2307,13.34,171693,4.289
18142,0.1487,8.55,172115,4.289
18150,-0.1306,0.00,172539,4.289
18158,-0.1060,0.00,172944,4.289
18166,-0.3530,0.00,173360,4.289
18174,-0.1846,0.00,173778,4.709
18182,-0.0320,0.00,174183,4.709
18190,0.1079,6.19,174598,4.709
18198,0.0867,4.97,175004,4.709
18206,0.2231,12.89,175405,4.709
18214,-0.2532,0.00,175818,4.709
18222,-0.1174,0.00,176226,4.709
18230,-0.2668,0.00,176623,4.709
18238,0.1638,9.43,177031,4.709
18246,0.1396,8.03,177426,4.709
18254,0.2024,11.68,177820,4.709
18262,-0.1204,0.00,178223,4.709
18270,-0.1248,0.00,178623,4.709
18278,-0.2654,0.00,179011,4.483
18286,0.2803,16.28,179408,4.483
18294,0.0891,5.11,179795,4.483
18302,0.3171,18.49,180172,4.483
18310,-0.2173,0.00,180558,4.483
18318,-0.0840,0.00,180939,4.483
18326,-0.1028,0.00,181311,4.483
18334,0.1682,9.68,181688,4.483
18342,-0.0703,0.00,182072,4.483
18350,-0.3779,0.00,182436,4.483
18358,0.1460,8.39,182815,4.483
18366,0.0994,5.70,183196,4.483
18374,0.2590,15.01,183574,4.483
18382,-0.1021,0.00,183950,4.227
18390,-0.4255,0.00,184336,4.227
18398,-0.0525,0.00,184709,4.227
18406,0.0437,2.50,185087,4.227
18414,-0.1934,0.00,185476,4.227
18422,-0.1677,0.00,185863,4.227
18430,-0.3879,0.00,186241,4.227
18438,0.2588,15.00,186631,4.227
18446,0.0774,4.44,187011,4.227
18454,0.1992,11.49,187386,4.227
18462,-0.2935,0.00,187771,4.227
18470,-0.0310,0.00,188151,4.227
18478,-0.1033,0.00,188522,4.227
18486,0.0615,3.53,188895,4.234
18494,-0.0435,0.00,189271,4.234
18502,-0.2458,0.00,189623,4.234
18510,0.0547,3.13,189983,4.234
18518,0.0828,4.75,190347,4.234
18526,0.0784,4.49,190703,4.234
18534,-0.2874,0.00,191052,4.234
18542,-0.0574,0.00,191410,4.234
18550,-0.0706,0.00,191760,4.234
18558,-0.2305,0.00,192098,4.234
18566,0.1123,6.45,192444,4.234
18574,0.2122,12.25,192790,4.234
18582,0.1934,11.15,193128,4.234
18590,-0.0183,0.00,193460,3.913
18598,-0.2761,0.00,193799,3.913
18606,0.0835,4.79,194135,3.913
18614,-0.1677,0.00,194454,3.913
18622,0.1248,7.17,194783,3.913
18630,0.2097,12.11,195112,3.913
18638,0.1094,6.28,195437,3.913
18646,0.0232,1.33,195753,3.913
18654,0.1335,7.67,196074,3.913
18662,-0.2944,0.00,196396,3.913
18670,-0.2046,0.00,196698,3.913
18678,-0.0156,0.00,196999,3.913
18686,-0.4275,0.00,197303,3.913
18694,-0.1541,0.00,197603,3.550
18702,0.1250,7.18,197893,3.550
18710,0.0400,2.29,198175,3.550
18718,0.2402,13.90,198460,3.550
18726,-0.2446,0.00,198746,3.550
18734,-0.1509,0.00,199016,3.550
18742,0.3555,20.82,199281,3.550
18750,0.1072,6.15,199551,3.550
18758,0.0144,0.83,199819,3.550
18766,-0.0540,0.00,200083,3.550
18774,-0.3198,0.00,200340,3.550
18782,0.0459,2.63,200591,3.550
18790,0.1252,7.19,200844,3.550
18798,0.0437,2.50,201100,2.999
18806,-0.0745,0.00,201347,2.999
18814,-0.2778,0.00,201581,2.999
18822,-0.2207,0.00,201817,2.999
18830,-0.2151,0.00,202055,2.999
18838,-0.0208,0.00,202288,2.999
18846,-0.2725,0.00,202519,2.999
18854,-0.3015,0.00,202743,2.999
18862,-0.2468,0.00,202960,2.999
18870,-0.0066,0.00,203179,2.999
18878,-0.1724,0.00,203398,2.999
18886,-0.2178,0.00,203614,2.999
18894,-0.0317,0.00,203815,2.999
18902,0.1960,11.31,204012,2.500
18910,0.0476,2.73,204210,2.500
18918,-0.1550,0.00,204409,2.500
18926,-0.2063,0.00,204606,2.500
18934,-0.1687,0.00,204802,2.500
18942,-0.1099,0.00,204996,2.500
18950,0.0332,1.90,205184,2.500
18958,0.0396,2.27,205371,2.500
18966,-0.0928,0.00,205558,2.500
18974,-0.0076,0.00,205745,2.500
18982,-0.2195,0.00,205931,2.500
18990,0.1790,10.31,206110,2.500
18998,-0.1711,0.00,206278,2.500
19006,-0.1550,0.00,206447,2.087
19014,-0.0461,0.00,206616,2.087
19022,-0.3699,0.00,206785,2.087
19030,-0.1492,0.00,206954,2.087
19038,-0.1650,0.00,207120,2.087
19046,-0.1914,0.00,207287,2.087
19054,-0.0598,0.00,207451,2.087
19062,-0.1277,0.00,207608,2.087
19070,-0.2708,0.00,207765,2.087
19078,-0.0859,0.00,207921,2.087
19086,0.0068,0.39,208079,2.087
19094,-0.0391,0.00,208237,2.087
19102,-0.0300,0.00,208394,2.087
19110,-0.0864,0.00,208543,1.797
19118,-0.0725,0.00,208684,1.797
19126,-0.0642,0.00,208826,1.797
19134,0.0356,2.04,208967,1.797
19142,0.0090,0.52,209106,1.797
19150,-0.0178,0.00,209244,1.797
19158,0.0559,3.20,209379,1.797
19166,-0.0266,0.00,209512,1.797
19174,-0.0259,0.00,209643,1.797
19182,-0.1831,0.00,209772,1.797
19190,0.0420,2.41,209896,1.797
19198,0.0405,2.32,210015,1.797
19206,-0.0034,0.00,210132,1.797
19214,0.0188,1.08,210246,1.461
19222,0.0005,0.03,210358,1.461
19230,-0.0771,0.00,210470,1.461
19238,-0.0359,0.00,210579,1.461
19246,0.1277,7.34,210687,1.461
19254,-0.2131,0.00,210791,1.461
19262,-0.3813,0.00,210891,1.461
19270,-0.0747,0.00,210982,1.461
19278,-0.2195,0.00,211071,1.461
19286,-0.1577,0.00,211158,1.461
19294,-0.1218,0.00,211240,1.461
19302,-0.0571,0.00,211320,1.461
19310,-0.0654,0.00,211396,1.461
19318,-0.1165,0.00,211469,1.053
19326,0.0483,2.77,211539,1.053
19334,-0.1421,0.00,211607,1.053
19342,-0.0574,0.00,211673,1.053
19350,-0.0403,0.00,211736,1.053
19358,-0.0945,0.00,211798,1.053
19366,-0.0254,0.00,211858,1.053
19374,-0.1191,0.00,211917,1.053
19382,-0.0723,0.00,211974,1.053
19390,-0.1887,0.00,212031,1.053
19398,-0.0342,0.00,212086,1.053
19406,-0.3245,0.00,212140,1.053
19414,-0.0276,0.00,212191,1.053
19422,-0.0488,0.00,212241,0.663
19430,-0.0427,0.00,212287,0.663
