time,Ax,Angulo_graus,Pulsos,Vel_ms
5340,-0.0796,0.00,0,0.000
5348,-0.0725,0.00,0,0.000
5356,-0.0754,0.00,0,0.000
5364,-0.0776,0.00,0,0.000
5372,-0.0725,0.00,0,0.000
5380,-0.0745,0.00,0,0.000
5388,-0.0737,0.00,0,0.000
5396,-0.0750,0.00,0,0.000
5404,-0.0720,0.00,0,0.000
5412,-0.0693,0.00,0,0.000
5420,-0.0732,0.00,0,0.000
5428,-0.0730,0.00,0,0.000
5436,-0.0745,0.00,0,0.000
5444,-0.0769,0.00,0,0.000
5452,-0.0737,0.00,0,0.000
5460,-0.0771,0.00,0,0.000
5468,-0.0732,0.00,0,0.000
5476,-0.0750,0.00,0,0.000
5484,-0.0747,0.00,0,0.000
5492,-0.0708,0.00,0,0.000
5500,-0.0745,0.00,0,0.000
5508,-0.0791,0.00,0,0.000
5516,-0.0735,0.00,0,0.000
5524,-0.0764,0.00,0,0.000
5532,-0.0762,0.00,0,0.000
5540,-0.0750,0.00,0,0.000
5548,-0.0754,0.00,0,0.000
5556,-0.0718,0.00,0,0.000
5564,-0.0730,0.00,0,0.000
5572,-0.0764,0.00,0,0.000
5580,-0.0762,0.00,0,0.000
5588,-0.0759,0.00,0,0.000
5596,-0.0764,0.00,0,0.000
5604,-0.0735,0.00,0,0.000
5612,-0.0728,0.00,0,0.000
5620,-0.0745,0.00,0,0.000
5628,-0.0725,0.00,0,0.000
5636,-0.0730,0.00,0,0.000
5644,-0.0818,0.00,0,0.000
5652,-0.0759,0.00,0,0.000
5660,-0.0757,0.00,0,0.000
5668,-0.0798,0.00,0,0.000
5676,-0.0745,0.00,0,0.000
5684,-0.0759,0.00,0,0.000
5692,-0.0757,0.00,0,0.000
5700,-0.0730,0.00,0,0.000
5708,-0.0767,0.00,0,0.000
5716,-0.0793,0.00,0,0.000
5724,-0.0747,0.00,0,0.000
5732,-0.0750,0.00,0,0.000
5740,-0.0754,0.00,0,0.000
5748,-0.0718,0.00,0,0.000
5756,-0.0762,0.00,0,0.000
5764,-0.0737,0.00,0,0.000
5772,-0.0781,0.00,0,0.000
5780,-0.0786,0.00,0,0.000
5788,-0.0752,0.00,0,0.000
5796,-0.0742,0.00,0,0.000
5804,-0.0767,0.00,0,0.000
5812,-0.0781,0.00,0,0.000
5820,-0.0757,0.00,0,0.000
5828,-0.0747,0.00,0,0.000
5836,-0.0742,0.00,0,0.000
5844,-0.0752,0.00,0,0.000
5852,-0.0735,0.00,0,0.000
5860,-0.0779,0.00,0,0.000
5868,-0.0725,0.00,0,0.000
5876,-0.0762,0.00,0,0.000
5884,-0.0784,0.00,0,0.000
5892,-0.0769,0.00,0,0.000
5900,-0.0771,0.00,0,0.000
5908,-0.0762,0.00,0,0.000
5916,-0.0742,0.00,0,0.000
5924,-0.0747,0.00,0,0.000
5932,-0.0752,0.00,0,0.000
5940,-0.0769,0.00,0,0.000
5948,-0.0679,0.00,0,0.000
5956,-0.0781,0.00,0,0.000
5964,-0.0720,0.00,0,0.000
5972,-0.0771,0.00,0,0.000
5980,-0.0784,0.00,0,0.000
5988,-0.0718,0.00,0,0.000
5996,-0.0732,0.00,0,0.000
6004,-0.0735,0.00,0,0.000
6012,-0.0735,0.00,0,0.000
6020,-0.0769,0.00,0,0.000
6028,-0.0745,0.00,0,0.000
6036,-0.0710,0.00,0,0.000
6044,-0.0769,0.00,0,0.000
6052,-0.0769,0.00,0,0.000
6060,-0.0752,0.00,0,0.000
6068,-0.0776,0.00,0,0.000
6076,-0.0754,0.00,0,0.000
6084,-0.0789,0.00,0,0.000
6092,-0.0728,0.00,0,0.000
6100,-0.0750,0.00,0,0.000
6108,-0.0759,0.00,0,0.000
6116,-0.0750,0.00,0,0.000
6124,-0.0769,0.00,0,0.000
6132,-0.0752,0.00,0,0.000
6140,-0.0745,0.00,0,0.000
6148,-0.0771,0.00,0,0.000
6156,-0.0735,0.00,0,0.000
6164,-0.0754,0.00,0,0.000
6172,-0.0769,0.00,0,0.000
6180,-0.0764,0.00,0,0.000
6188,-0.0742,0.00,0,0.000
6196,-0.0725,0.00,0,0.000
6204,-0.0732,0.00,0,0.000
6212,-0.0723,0.00,0,0.000
6220,-0.0701,0.00,0,0.000
6228,-0.0771,0.00,0,0.000
6236,-0.0747,0.00,0,0.000
6244,-0.0750,0.00,0,0.000
6252,-0.0723,0.00,0,0.000
6260,-0.0769,0.00,0,0.000
6268,-0.0767,0.00,0,0.000
6276,-0.0774,0.00,0,0.000
6284,-0.0745,0.00,0,0.000
6292,-0.0693,0.00,0,0.000
6300,-0.0740,0.00,0,0.000
6308,-0.0754,0.00,0,0.000
6316,-0.0728,0.00,0,0.000
6324,-0.0764,0.00,0,0.000
6332,-0.0710,0.00,0,0.000
6340,-0.0776,0.00,0,0.000
6348,-0.0764,0.00,0,0.000
6356,-0.0737,0.00,0,0.000
6364,-0.0764,0.00,0,0.000
6372,-0.0747,0.00,0,0.000
6380,-0.0781,0.00,0,0.000
6388,-0.0776,0.00,0,0.000
6396,-0.0718,0.00,0,0.000
6404,-0.0745,0.00,0,0.000
6412,-0.0764,0.00,0,0.000
6420,-0.0737,0.00,0,0.000
6428,-0.0769,0.00,0,0.000
6436,-0.0752,0.00,0,0.000
6444,-0.0769,0.00,0,0.000
6452,-0.0762,0.00,0,0.000
6460,-0.0764,0.00,0,0.000
6468,-0.0735,0.00,0,0.000
6476,-0.0769,0.00,0,0.000
6484,-0.0742,0.00,1,0.000
6492,-0.0779,0.00,1,0.000
6500,-0.0737,0.00,1,0.000
6508,-0.0808,0.00,2,0.000
6516,-0.0759,0.00,3,0.000
6524,-0.0759,0.00,5,0.000
6532,-0.0823,0.00,7,0.000
6540,-0.0774,0.00,10,0.000
6548,-0.0793,0.00,14,0.000
6556,-0.0808,0.00,19,0.000
6564,-0.0735,0.00,25,0.000
6572,-0.0642,0.00,33,0.000
6580,-0.0852,0.00,42,0.035
6588,-0.0947,0.00,52,0.035
6596,-0.0679,0.00,64,0.035
6604,-0.0852,0.00,76,0.035
6612,-0.0327,0.00,91,0.035
6620,-0.0747,0.00,106,0.035
6628,-0.0898,0.00,123,0.035
6636,-0.0696,0.00,142,0.035
6644,-0.0552,0.00,161,0.035
6652,-0.0295,0.00,181,0.035
6660,-0.0820,0.00,203,0.035
6668,-0.0332,0.00,225,0.035
6676,-0.0437,0.00,248,0.035
6684,-0.0544,0.00,272,0.194
6692,-0.0723,0.00,296,0.194
6700,-0.0598,0.00,321,0.194
6708,-0.0557,0.00,347,0.194
6716,-0.0613,0.00,373,0.194
6724,-0.1011,0.00,400,0.194
6732,-0.0134,0.00,428,0.194
6740,-0.0146,0.00,456,0.194
6748,-0.0503,0.00,486,0.194
6756,-0.0515,0.00,516,0.194
6764,-0.0315,0.00,547,0.194
6772,0.0505,2.90,579,0.194
6780,-0.0581,0.00,612,0.194
6788,0.1255,7.21,646,0.319
6796,-0.0654,0.00,681,0.319
6804,0.0010,0.06,716,0.319
6812,0.0293,1.68,752,0.319
6820,0.0247,1.41,788,0.319
6828,-0.0869,0.00,825,0.319
6836,0.1521,8.75,863,0.319
6844,0.0847,4.86,903,0.319
6852,0.0261,1.50,943,0.319
6860,0.0513,2.94,984,0.319
6868,0.0503,2.88,1025,0.319
6876,0.0391,2.24,1067,0.319
6884,0.0759,4.35,1110,0.319
6892,0.0542,3.11,1154,0.433
6900,0.0562,3.22,1199,0.433
6908,0.0315,1.80,1246,0.433
6916,0.2136,12.33,1294,0.433
6924,-0.0449,0.00,1341,0.433
6932,0.0422,2.42,1387,0.433
6940,0.1594,9.17,1434,0.433
6948,0.2024,11.68,1482,0.433
6956,0.1619,9.32,1529,0.433
6964,0.0735,4.21,1578,0.433
6972,0.1086,6.24,1630,0.433
6980,0.2583,14.97,1682,0.433
6988,0.1753,10.10,1737,0.433
6996,0.2507,14.52,1792,0.545
7004,0.1570,9.03,1849,0.545
7012,0.1472,8.47,1906,0.545
7020,0.1196,6.87,1965,0.545
7028,0.2151,12.42,2023,0.545
7036,0.1643,9.46,2082,0.545
7044,0.1306,7.51,2141,0.545
7052,0.1643,9.46,2199,0.545
7060,0.1294,7.43,2256,0.545
7068,0.0845,4.85,2313,0.545
7076,0.1660,9.56,2369,0.545
7084,0.1187,6.81,2424,0.545
7092,0.0791,4.54,2477,0.545
7100,0.0107,0.62,2529,0.631
7108,0.1609,9.26,2579,0.631
7116,0.1653,9.51,2629,0.631
7124,0.0820,4.71,2677,0.631
7132,0.1240,7.12,2724,0.631
7140,0.0225,1.29,2770,0.631
7148,0.0842,4.83,2814,0.631
7156,0.1577,9.07,2858,0.631
7164,0.0706,4.05,2901,0.631
7172,0.1204,6.91,2943,0.631
7180,-0.0325,0.00,2985,0.631
7188,0.0559,3.20,3025,0.631
7196,0.0447,2.56,3066,0.631
7204,0.1394,8.01,3107,0.496
7212,0.1570,9.03,3147,0.496
7220,0.1255,7.21,3187,0.496
7228,0.1680,9.67,3226,0.496
7236,0.2112,12.19,3264,0.496
7244,0.0984,5.65,3303,0.496
7252,0.1604,9.23,3342,0.496
7260,0.0242,1.38,3380,0.496
7268,0.1084,6.22,3417,0.496
7276,0.1558,8.96,3453,0.496
7284,0.0757,4.34,3489,0.496
7292,0.1179,6.77,3524,0.496
7300,0.1589,9.15,3559,0.496
7308,0.0896,5.14,3593,0.417
7316,0.0461,2.64,3627,0.417
7324,0.1934,11.15,3661,0.417
7332,0.1348,7.75,3695,0.417
7340,0.1611,9.27,3726,0.417
7348,0.1599,9.20,3756,0.417
7356,0.1963,11.32,3783,0.417
7364,0.0684,3.92,3808,0.417
7372,0.0437,2.50,3831,0.417
7380,0.0964,5.53,3852,0.417
7388,0.0618,3.54,3872,0.417
7396,0.1245,7.15,3891,0.417
7404,0.1189,6.83,3908,0.417
7412,0.1533,8.82,3925,0.287
7420,0.0996,5.72,3942,0.287
7428,0.1458,8.38,3957,0.287
7436,0.1523,8.76,3972,0.287
7444,0.1282,7.36,3987,0.287
7452,0.1177,6.76,4002,0.287
7460,0.1631,9.39,4016,0.287
7468,0.1206,6.93,4030,0.287
7476,0.1543,8.88,4044,0.287
7484,0.1841,10.61,4057,0.287
7492,0.1819,10.48,4070,0.287
7500,0.1621,9.33,4081,0.287
7508,0.0957,5.49,4091,0.287
7516,0.1045,6.00,4101,0.151
7524,0.1318,7.58,4109,0.151
7532,0.0347,1.99,4116,0.151
7540,0.1123,6.45,4121,0.151
7548,0.0168,0.97,4126,0.151
7556,-0.0278,0.00,4130,0.151
7564,0.0427,2.45,4134,0.151
7572,0.0115,0.66,4136,0.151
7580,0.0403,2.31,4137,0.151
7588,0.0566,3.25,4139,0.151
7596,0.0652,3.74,4140,0.151
7604,0.0051,0.29,4140,0.151
7612,0.0400,2.29,4141,0.151
7620,0.0212,1.22,4141,0.036
7628,0.0559,3.20,4142,0.036
7636,0.0452,2.59,4143,0.036
7644,0.0547,3.13,4144,0.036
7652,0.0835,4.79,4145,0.036
7660,0.0718,4.12,4147,0.036
7668,0.1021,5.86,4150,0.036
7676,0.1375,7.90,4154,0.036
7684,0.1184,6.80,4158,0.036
7692,0.1550,8.92,4164,0.036
7700,0.1399,8.04,4171,0.036
7708,0.1812,10.44,4180,0.036
7716,0.2300,13.30,4191,0.036
7724,0.1726,9.94,4206,0.054
7732,0.1843,10.62,4224,0.054
7740,0.2490,14.42,4245,0.054
7748,0.3223,18.80,4272,0.054
7756,0.3606,21.14,4305,0.054
7764,0.3174,18.50,4344,0.054
7772,0.4014,23.66,4391,0.054
7780,0.3333,19.47,4446,0.054
7788,0.3462,20.25,4508,0.054
7796,0.3926,23.12,4578,0.054
7804,0.3425,20.03,4655,0.054
7812,0.4248,25.14,4738,0.054
7820,0.3596,21.08,4825,0.054
7828,0.2273,13.14,4915,0.597
7836,0.2151,12.42,5007,0.597
7844,0.2305,13.32,5101,0.597
7852,0.2478,14.35,5196,0.597
7860,0.2639,15.30,5291,0.597
7868,0.2249,12.99,5386,0.597
7876,0.2249,12.99,5481,0.597
7884,0.1506,8.66,5576,0.597
7892,0.1633,9.40,5670,0.597
7900,0.0703,4.03,5763,0.597
7908,0.2095,12.09,5855,0.597
7916,0.1680,9.67,5943,0.597
7924,0.1511,8.69,6030,0.597
7932,0.0161,0.92,6113,1.027
7940,-0.0469,0.00,6193,1.027
7948,-0.1028,0.00,6271,1.027
7956,-0.1475,0.00,6346,1.027
7964,0.0632,3.63,6418,1.027
7972,0.1597,9.19,6487,1.027
7980,0.0327,1.87,6554,1.027
7988,-0.0051,0.00,6618,1.027
7996,-0.1562,0.00,6681,1.027
8004,-0.0308,0.00,6741,1.027
8012,-0.2405,0.00,6799,1.027
8020,-0.0178,0.00,6854,1.027
8028,-0.1763,0.00,6907,1.027
8036,-0.0886,0.00,6958,0.727
8044,-0.0537,0.00,7006,0.727
8052,-0.0776,0.00,7052,0.727
8060,-0.1033,0.00,7095,0.727
8068,-0.0044,0.00,7137,0.727
8076,-0.1238,0.00,7175,0.727
8084,-0.1008,0.00,7211,0.727
8092,-0.0093,0.00,7245,0.727
8100,-0.0247,0.00,7276,0.727
8108,-0.0742,0.00,7306,0.727
8116,-0.1252,0.00,7334,0.727
8124,-0.1365,0.00,7363,0.727
8132,0.0029,0.17,7393,0.727
8140,-0.1428,0.00,7426,0.402
8148,-0.2700,0.00,7465,0.402
8156,-0.1624,0.00,7512,0.402
8164,0.0200,1.15,7572,0.402
8172,0.5190,31.27,7650,0.402
8180,-0.0371,0.00,7749,0.402
8188,0.4629,27.57,7869,0.402
8196,0.5391,32.62,8011,0.402
8204,0.4458,26.47,8169,0.402
8212,0.2744,15.93,8339,0.402
8220,0.1096,6.29,8508,0.402
8228,0.1018,5.84,8692,0.402
8236,-0.2324,0.00,8886,0.402
8244,-0.1091,0.00,9086,1.400
8252,-0.0830,0.00,9293,1.400
8260,-0.0569,0.00,9504,1.400
8268,0.0115,0.66,9717,1.400
8276,-0.0972,0.00,9930,1.400
8284,0.0186,1.06,10150,1.400
8292,0.1687,9.71,10377,1.400
8300,0.2249,12.99,10608,1.400
8308,0.1973,11.38,10830,1.400
8316,0.3826,22.49,11057,1.400
8324,0.2700,15.67,11290,1.400
8332,0.1531,8.81,11525,1.400
8340,0.1660,9.56,11761,1.400
8348,-0.0371,0.00,11995,2.486
8356,0.0076,0.43,12221,2.486
8364,0.1052,6.04,12444,2.486
8372,-0.0215,0.00,12669,2.486
8380,-0.2383,0.00,12891,2.486
8388,-1.5581,0.00,13109,2.486
8396,1.0935,90.00,13310,2.486
8404,-0.0193,0.00,13514,2.486
8412,-0.2056,0.00,13718,2.486
8420,0.2466,14.28,13919,2.486
8428,-0.8083,0.00,14118,2.486
8436,0.2917,16.96,14313,2.486
8444,-0.0823,0.00,14501,2.486
8452,-0.0205,0.00,14682,2.305
8460,-0.3713,0.00,14861,2.305
8468,-0.1177,0.00,15039,2.305
8476,0.1135,6.52,15216,2.305
8484,-0.1160,0.00,15389,2.305
8492,0.0166,0.95,15554,2.305
8500,-0.1750,0.00,15709,2.305
8508,-0.2554,0.00,15865,2.305
8516,-0.1448,0.00,16019,2.305
8524,-0.1021,0.00,16171,2.305
8532,-0.0239,0.00,16319,2.305
8540,-0.1658,0.00,16465,2.305
8548,-0.1318,0.00,16607,2.305
8556,0.0374,2.14,16748,1.774
8564,0.0073,0.42,16885,1.774
8572,-0.1355,0.00,17021,1.774
8580,-0.2234,0.00,17164,1.774
8588,-0.1943,0.00,17320,1.774
8596,-0.1958,0.00,17495,1.774
8604,0.1292,7.42,17693,1.774
8612,-0.1113,0.00,17918,1.774
8620,0.1995,11.51,18152,1.774
8628,0.3657,21.45,18441,1.774
8636,0.4663,27.79,18752,1.774
8644,0.4507,26.79,19083,1.774
8652,0.5012,30.08,19419,1.774
8660,0.4146,24.49,19764,2.555
8668,0.4373,25.93,20120,2.555
8676,0.2087,12.05,20459,2.555
8684,-0.1921,0.00,20810,2.555
8692,0.0168,0.97,21159,2.555
8700,-0.4138,0.00,21509,2.555
8708,0.0542,3.11,21845,2.555
8716,0.5898,36.15,22178,2.555
8724,-1.1956,0.00,22517,2.555
8732,-0.0364,0.00,22835,2.555
8740,0.1035,5.94,23154,2.555
8748,0.4910,29.40,23475,2.555
8756,-0.3394,0.00,23795,2.555
8764,0.1499,8.62,24106,3.722
8772,-0.1606,0.00,24409,3.722
8780,0.0254,1.45,24713,3.722
8788,-0.1572,0.00,25017,3.722
8796,0.0161,0.92,25301,3.722
8804,-0.0908,0.00,25587,3.722
8812,0.0618,3.54,25875,3.722
8820,0.0273,1.57,26160,3.722
8828,-0.4150,0.00,26442,3.722
8836,-0.0845,0.00,26710,3.722
8844,-0.2561,0.00,26979,3.722
8852,0.1245,7.15,27249,3.722
8860,-0.1682,0.00,27514,3.722
8868,0.0291,1.66,27759,3.133
8876,-0.0154,0.00,28012,3.133
8884,-0.1382,0.00,28263,3.133
8892,0.0205,1.18,28511,3.133
8900,0.0708,4.06,28756,3.133
8908,0.1777,10.24,28991,3.133
8916,-0.2544,0.00,29222,3.133
8924,0.0137,0.78,29453,3.133
8932,-0.0166,0.00,29683,3.133
8940,-0.0649,0.00,29908,3.133
8948,-0.1670,0.00,30115,3.133
8956,-0.1211,0.00,30327,3.133
8964,-0.1162,0.00,30541,3.133
8972,-0.0574,0.00,30754,2.568
8980,0.0127,0.73,30966,2.568
8988,-0.2498,0.00,31179,2.568
8996,-0.0415,0.00,31387,2.568
9004,0.0894,5.13,31596,2.568
9012,-0.0120,0.00,31810,2.568
9020,-0.1223,0.00,32025,2.568
9028,-0.0059,0.00,32240,2.568
9036,0.1082,6.21,32443,2.568
9044,0.0234,1.34,32650,2.568
9052,0.0010,0.06,32862,2.568
9060,0.0454,2.60,33077,2.568
9068,-0.1001,0.00,33295,2.568
9076,0.1011,5.80,33516,2.363
9084,-0.0122,0.00,33737,2.363
9092,0.0625,3.58,33957,2.363
9100,-0.2432,0.00,34186,2.363
9108,-0.0051,0.00,34424,2.363
9116,-0.0818,0.00,34670,2.363
9124,-0.0276,0.00,34907,2.363
9132,0.0801,4.59,35159,2.363
9140,0.0706,4.05,35422,2.363
9148,0.0735,4.21,35694,2.363
9156,0.2019,11.65,35978,2.363
9164,-0.1440,0.00,36266,2.363
9172,-0.7612,0.00,36566,2.363
9180,0.1736,10.00,36886,2.871
9188,0.4482,26.63,37207,2.871
9196,0.1807,10.41,37538,2.871
9204,-0.0244,0.00,37890,2.871
9212,0.2305,13.32,38254,2.871
9220,0.0544,3.12,38622,2.871
9228,0.0791,4.54,38997,2.871
9236,-0.1465,0.00,39387,2.871
9244,-0.1650,0.00,39761,2.871
9252,0.2659,15.42,40154,2.871
9260,0.2673,15.51,40554,2.871
9268,-0.0142,0.00,40950,2.871
9276,0.2341,13.54,41341,2.871
9284,-0.1807,0.00,41741,4.145
9292,-0.1155,0.00,42118,4.145
9300,0.0789,4.52,42507,4.145
9308,0.3870,22.77,42898,4.145
9316,-0.0188,0.00,43282,4.145
9324,0.0232,1.33,43654,4.145
9332,-0.3293,0.00,44034,4.145
9340,0.0947,5.44,44398,4.145
9348,0.0552,3.16,44756,4.145
9356,-0.3308,0.00,45121,4.145
9364,-0.1560,0.00,45482,4.145
9372,-0.2981,0.00,45832,4.145
9380,-0.0969,0.00,46179,4.145
9388,0.0586,3.36,46527,4.105
9396,-0.1528,0.00,46857,4.105
9404,-0.0552,0.00,47190,4.105
9412,0.0100,0.57,47523,4.105
9420,-0.0879,0.00,47854,4.105
9428,-0.3784,0.00,48175,4.105
9436,0.0815,4.68,48490,4.105
9444,-0.0386,0.00,48809,4.105
9452,-0.0576,0.00,49122,4.105
9460,-0.0068,0.00,49414,4.105
9468,-0.3032,0.00,49715,4.105
9476,0.0098,0.56,50014,4.105
9484,-0.1033,0.00,50311,4.105
9492,-0.0710,0.00,50598,3.492
9500,-0.1829,0.00,50878,3.492
9508,-0.3015,0.00,51162,3.492
9516,-0.0479,0.00,51441,3.492
9524,-0.1597,0.00,51702,3.492
9532,-0.2024,0.00,51966,3.492
9540,-0.1855,0.00,52230,3.492
9548,-0.0190,0.00,52494,3.492
9556,0.1731,9.97,52756,3.492
9564,0.0806,4.62,53012,3.492
9572,-0.1118,0.00,53267,3.492
9580,-0.1941,0.00,53528,3.492
9588,-0.1946,0.00,53793,3.492
9596,0.0515,2.95,54049,2.956
9604,-0.0010,0.00,54313,2.956
9612,0.0896,5.14,54589,2.956
9620,-0.1736,0.00,54874,2.956
9628,0.0322,1.85,55164,2.956
9636,-0.0425,0.00,55454,2.956
9644,-0.2358,0.00,55750,2.956
9652,-0.2488,0.00,56054,2.956
9660,0.1899,10.95,56355,2.956
9668,-0.0557,0.00,56649,2.956
9676,-0.2031,0.00,56954,2.956
9684,-0.0508,0.00,57263,2.956
9692,0.0256,1.47,57570,2.956
9700,-0.0664,0.00,57870,3.265
9708,-0.2771,0.00,58170,3.265
9716,-0.2366,0.00,58474,3.265
9724,0.0779,4.47,58769,3.265
